Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
23.06.,Tobon M.,2,,,,,,1,0,64%,67% (39/58),58% (19/33),56% (5/9),34% (23/67),58% (18/31),36% (4/11),64% (57/89),42% (41/98),52% (98/187),8,0,71% (10/14),29% (4/14),50% (14/28),[],"['1', '1', '4', '2', '6', '2']","['2', '0']",[],[],2.02
23.06.,Barreiros Reyes M.,1,,,,,,1,3,68%,66% (44/67),42% (13/31),64% (7/11),33% (19/58),42% (14/33),44% (4/9),58% (57/98),36% (32/89),48% (89/187),2,1,71% (10/14),29% (4/14),50% (14/28),"['2', '1', '5', '2']","['1', '0']","['2', '3']",[],[],1.73
22.06.,Barreiros Reyes M.,2,,,,,,3,1,73%,79% (23/29),64% (7/11),0% (0/0),60% (15/25),63% (10/16),100% (5/5),75% (30/40),61% (25/41),68% (55/81),7,0,100% (7/7),71% (5/7),86% (12/14),"['2', '0', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.13
22.06.,Carou I.,0,,,,,,1,4,61%,40% (10/25),38% (6/16),0% (0/5),21% (6/29),36% (4/11),0% (0/0),39% (16/41),25% (10/40),32% (26/81),3,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],5.80
17.06.,Barreto Sanchez D. A.,2,,,,,,2,0,64%,68% (36/53),43% (13/30),63% (5/8),48% (19/40),52% (14/27),71% (5/7),59% (49/83),49% (33/67),55% (82/150),5,0,70% (7/10),56% (5/9),63% (12/19),"['1', '0', '3', '0', '6', '5']","['2', '0', '4', '0']",[],[],[],1.40
17.06.,Barreiros Reyes M.,0,,,,,,1,5,60%,53% (21/40),48% (13/27),29% (2/7),32% (17/53),57% (17/30),38% (3/8),51% (34/67),41% (34/83),45% (68/150),5,0,44% (4/9),30% (3/10),37% (7/19),"['1', '3', '4', '4', '6', '6']",[],[],[],[],2.81
15.06.,Barreiros Reyes M.,1,,,,,,1,1,70%,79% (26/33),43% (6/14),67% (2/3),28% (5/18),57% (12/21),100% (3/3),68% (32/47),44% (17/39),57% (49/86),7,0,88% (7/8),43% (3/7),67% (10/15),"['5', '5', '7', '5']","['2', '0']",[],[],[],1.41
15.06.,Gomez J. S.,0,,,,,,1,3,46%,72% (13/18),43% (9/21),0% (0/3),21% (7/33),57% (8/14),33% (1/3),56% (22/39),32% (15/47),43% (37/86),3,0,57% (4/7),13% (1/8),33% (5/15),"['3', '2']",[],[],[],[],2.77
09.06.,Gerch L.,2,,,,,,4,3,60%,69% (43/62),51% (21/41),83% (5/6),38% (24/63),42% (13/31),71% (5/7),62% (64/103),39% (37/94),51% (101/197),6,0,93% (13/14),33% (5/15),62% (18/29),"['6', '6']","['1', '0']","['2', '1', '4', '1', '6', '1']",[],[],1.31
09.06.,Barreiros Reyes M.,1,,,,,,0,1,67%,62% (39/63),58% (18/31),29% (2/7),31% (19/62),49% (20/41),17% (1/6),61% (57/94),38% (39/103),49% (96/197),4,0,67% (10/15),7% (1/14),38% (11/29),"['6', '5']",[],[],[],[],3.27
08.06.,Barreiros Reyes M.,2,,,,,,1,2,70%,66% (39/59),60% (15/25),50% (2/4),32% (23/73),54% (25/46),27% (3/11),64% (54/84),40% (48/119),50% (102/203),5,0,86% (12/14),20% (3/15),52% (15/29),[],"['2', '0', '6', '4']","['6', '4']",[],[],1.37
08.06.,Monferrer E.,1,,,,,,8,8,61%,68% (50/73),46% (21/46),73% (8/11),34% (20/59),40% (10/25),50% (2/4),60% (71/119),36% (30/84),50% (101/203),5,0,80% (12/15),14% (2/14),48% (14/29),"['3', '1']","['4', '5']",[],[],[],2.94
16.05.,Sakamoto P.,2,,,,,,9,2,67%,72% (52/72),46% (16/35),71% (5/7),29% (17/58),53% (21/40),38% (3/8),64% (68/107),39% (38/98),52% (106/205),6,0,87% (13/15),20% (3/15),53% (16/30),[],"['5', '3']","['2', '1', '6', '5']",[],[],1.34
16.05.,Barreiros Reyes M.,1,,,,,,3,5,59%,71% (41/58),48% (19/40),63% (5/8),28% (20/72),54% (19/35),29% (2/7),61% (60/98),36% (39/107),48% (99/205),4,1,80% (12/15),13% (2/15),47% (14/30),"['5', '3']",[],"['2', '2']",[],[],3.10
14.05.,Barreiros Reyes M.,2,,,,,,1,1,61%,87% (26/30),63% (12/19),0% (0/0),17% (4/24),68% (17/25),38% (3/8),78% (38/49),43% (21/49),60% (59/98),9,0,100% (9/9),38% (3/8),71% (12/17),"['6', '4']","['3', '1', '5', '1']",[],[],[],1.70
14.05.,Aboian L.,0,,,,,,3,3,49%,83% (20/24),32% (8/25),63% (5/8),13% (4/30),37% (7/19),0% (0/0),57% (28/49),22% (11/49),40% (39/98),1,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.06
13.05.,Barreiros Reyes M.,2,,,,,,2,3,43%,71% (15/21),64% (18/28),33% (1/3),27% (9/33),76% (22/29),57% (4/7),67% (33/49),50% (31/62),58% (64/111),7,0,80% (8/10),44% (4/9),63% (12/19),"['4', '2']","['1', '0', '4', '3', '5', '4']",[],[],[],1.82
13.05.,Gomez J. S.,0,,,,,,1,8,53%,73% (24/33),24% (7/29),43% (3/7),29% (6/21),36% (10/28),67% (2/3),50% (31/62),33% (16/49),42% (47/111),3,0,56% (5/9),20% (2/10),37% (7/19),[],"['3', '3', '4', '4']",[],[],[],1.90
12.05.,Barreiros Reyes M.,2,,,,,,4,5,60%,81% (26/32),52% (11/21),75% (3/4),34% (12/35),57% (16/28),40% (4/10),70% (37/53),44% (28/63),56% (65/116),5,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '5', '2']","['1', '0', '5', '2']",[],[],[],2.38
12.05.,Vilicich B.,0,,,,,,1,2,56%,66% (23/35),43% (12/28),60% (6/10),19% (6/32),48% (10/21),25% (1/4),56% (35/63),30% (16/53),44% (51/116),5,0,56% (5/9),11% (1/9),33% (6/18),[],"['3', '5']",[],[],[],1.54
11.05.,Barreiros Reyes M.,2,,,,,,3,10,51%,71% (34/48),63% (29/46),40% (2/5),26% (15/58),58% (22/38),50% (3/6),67% (63/94),39% (37/96),53% (100/190),5,0,81% (13/16),20% (3/15),52% (16/31),"['1', '2']",[],"['2', '0', '4', '0']",[],[],1.34
11.05.,Buitrago N.,1,,,,,,10,4,60%,74% (43/58),42% (16/38),50% (3/6),29% (14/48),37% (17/46),60% (3/5),61% (59/96),33% (31/94),47% (90/190),5,0,80% (12/15),19% (3/16),48% (15/31),"['2', '0', '6', '4']",[],"['2', '5']",[],[],3.10
27.04.,Mager G.,1,,,,,,4,3,49%,84% (16/19),50% (10/20),100% (1/1),54% (14/26),47% (8/17),80% (4/5),67% (26/39),51% (22/43),59% (48/82),7,0,100% (6/6),57% (4/7),77% (10/13),"['3', '2', '6', '3']","['2', '0', '4', '0']",[],[],[],1.12
27.04.,Barreiros Reyes M.,0,,,,,,1,4,60%,46% (12/26),53% (9/17),20% (1/5),16% (3/19),50% (10/20),0% (0/1),49% (21/43),33% (13/39),41% (34/82),3,0,43% (3/7),0% (0/6),23% (3/13),[],[],[],[],[],5.45
23.04.,Justo G. I.,2,,,,,,0,3,62%,61% (28/46),61% (17/28),50% (2/4),43% (23/53),61% (20/33),40% (4/10),61% (45/74),50% (43/86),55% (88/160),8,0,80% (8/10),36% (4/11),57% (12/21),"['5', '5']","['2', '1', '4', '3', '6', '3']",[],[],[],1.12
23.04.,Barreiros Reyes M.,0,,,,,,2,3,62%,57% (30/53),39% (13/33),60% (6/10),39% (18/46),39% (11/28),50% (2/4),50% (43/86),39% (29/74),45% (72/160),2,0,64% (7/11),20% (2/10),43% (9/21),"['5', '4']","['3', '3']",[],[],[],5.50
22.04.,Barreiros Reyes M.,2,,,,,,1,2,68%,85% (23/27),69% (9/13),0% (0/0),35% (13/37),68% (19/28),50% (4/8),80% (32/40),49% (32/65),61% (64/105),8,0,100% (8/8),44% (4/9),71% (12/17),"['4', '3']","['2', '1', '4', '1', '6', '1']",[],[],[],1.13
22.04.,Meneo T.,0,,,,,,2,2,57%,65% (24/37),32% (9/28),50% (4/8),15% (4/27),31% (4/13),0% (0/0),51% (33/65),20% (8/40),39% (41/105),2,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],5.20
21.04.,Barreiros Reyes M.,2,,,,,,3,1,64%,61% (34/56),56% (18/32),43% (3/7),38% (17/45),55% (24/44),29% (5/17),59% (52/88),46% (41/89),53% (93/177),7,0,69% (9/13),42% (5/12),56% (14/25),"['3', '1', '5', '1']","['1', '2']","['1', '0', '4', '1']",[],[],1.90
21.04.,Torrealba B.,1,,,,,,2,2,51%,62% (28/45),45% (20/44),71% (12/17),39% (22/56),44% (14/32),57% (4/7),54% (48/89),41% (36/88),47% (84/177),3,0,58% (7/12),31% (4/13),44% (11/25),[],"['2', '0', '3', '1', '6', '2']","['2', '4']",[],[],1.82
30.03.,Camargo Lima E.,2,,,,,,0,6,50%,62% (23/37),68% (25/37),50% (3/6),38% (14/37),54% (15/28),75% (6/8),65% (48/74),45% (29/65),55% (77/139),7,0,77% (10/13),50% (6/12),64% (16/25),"['2', '0', '4', '0', '5', '3']",[],"['1', '0', '3', '0', '5', '0']",[],[],4.65
30.03.,Barreiros Reyes M.,1,,,,,,0,4,57%,62% (23/37),46% (13/28),25% (2/8),38% (14/37),32% (12/37),50% (3/6),55% (36/65),35% (26/74),45% (62/139),3,0,50% (6/12),23% (3/13),36% (9/25),"['1', '4', '3', '4']","['6', '4']",[],[],[],1.17
26.03.,Brunclik P.,2,,,,,,[],"['3', '3', '7', '5']","['3', '1', '5', '1']",[],[],1.12
26.03.,Barreiros Reyes M.,1,,,,,,"['4', '2']","['1', '0']",[],[],[],5.25
02.03.,Juarez F.,2,,,,,,2,5,62%,77% (30/39),54% (13/24),100% (1/1),37% (14/38),53% (16/30),33% (3/9),68% (43/63),44% (31/70),56% (74/133),6,0,100% (9/9),33% (3/9),67% (12/18),"['6', '4']","['3', '1', '6', '2']",[],[],[],1.26
02.03.,Barreiros Reyes M.,0,,,,,,0,5,56%,63% (24/38),47% (14/30),67% (6/9),23% (9/39),46% (11/24),0% (0/1),56% (39/70),32% (20/63),44% (59/133),4,1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.63
23.02.,Oetzbach A.,2,,,,,,6,4,65%,77% (37/48),58% (15/26),40% (2/5),32% (16/50),59% (17/29),67% (4/6),70% (52/74),42% (33/79),56% (85/153),5,0,79% (11/14),31% (4/13),56% (15/27),"['3', '1', '5', '3']","['1', '0']","['3', '1']",[],[],-
23.02.,Barreiros Reyes M.,1,,,,,,6,3,63%,68% (34/50),41% (12/29),33% (2/6),23% (11/48),42% (11/26),60% (3/5),58% (46/79),30% (22/74),44% (68/153),5,0,69% (9/13),21% (3/14),44% (12/27),"['3', '4']","['2', '2', '5', '3']",[],[],[],-
18.02.,Kellovsky D.,2,,,,,,4,1,62%,74% (37/50),52% (16/31),50% (3/6),42% (20/48),50% (20/40),67% (6/9),65% (53/81),45% (40/88),55% (93/169),6,0,79% (11/14),43% (6/14),61% (17/28),"['3', '2', '4', '3']","['2', '1', '5', '2']","['2', '1', '4', '1']",[],[],1.28
18.02.,Barreiros Reyes M.,1,,,,,,3,5,55%,58% (28/48),50% (20/40),33% (3/9),26% (13/50),48% (15/31),50% (3/6),55% (48/88),35% (28/81),45% (76/169),4,0,57% (8/14),21% (3/14),39% (11/28),"['3', '3', '4', '4', '7', '5']",[],[],[],[],3.47
23.01.,Malla B.,2,,,,,,"['1', '0', '3', '0', '6', '1']","['3', '1', '7', '5']",[],[],[],1.25
23.01.,Barreiros Reyes M.,0,,,,,,[],"['3', '4']",[],[],[],3.62
21.01.,Barreiros Reyes M.,2,,,,,,"['1', '0']",[],[],[],[],1.49
21.01.,Villalon N.,0,,,,,,[],[],[],[],[],2.47
15.01.,Cabrera M. A.,2,,,,,,"['2', '3']","['3', '3', '6', '4']","['4', '2', '5', '3']",[],[],4.19
15.01.,Barreiros Reyes M.,1,,,,,,"['2', '0', '4', '2']","['1', '0']","['3', '4']",[],[],1.20
02.10.2024,Pereira J.,2,,,,,,"['4', '5', '6', '5']","['2', '3', '4', '3', '6', '3']",[],[],[],1.28
