Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
26.08.,Simakin I.,2,,,,,,11,3,67%,87% (41/47),43% (10/23),100% (6/6),29% (15/51),57% (13/23),33% (1/3),73% (51/70),38% (28/74),55% (79/144),9,0,100% (11/11),9% (1/11),55% (12/22),"['1', '0']",[],[],[],[],1.70
26.08.,Wu Tung-Lin,0,,,,,,6,3,69%,71% (36/51),43% (10/23),67% (2/3),13% (6/47),57% (13/23),0% (0/6),62% (46/74),27% (19/70),45% (65/144),1,0,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],2.14
11.07.,Soriano Barrera A.,2,,,,,,"['3', '2', '5', '2']","['1', '0']","['5', '3']",[],[],2.69
11.07.,Simakin I.,1,,,,,,[],"['1', '1', '4', '2']",[],[],[],1.42
10.07.,Simakin I.,2,,,,,,"['7', '5']","['2', '0', '4', '0']",[],[],[],1.11
10.07.,Urribarrens Ramirez I.,0,,,,,,[],[],[],[],[],5.50
08.07.,Simakin I.,2,,,,,,"['2', '2', '7', '5']","['6', '4']",[],[],[],1.10
08.07.,Grant W.,0,,,,,,"['1', '0']",[],[],[],[],5.80
02.07.,Martinez A.,2,,,,,,"['4', '2']","['1', '0', '2', '1', '4', '1', '6', '1']",[],[],[],2.37
02.07.,Simakin I.,0,,,,,,[],"['1', '1']",[],[],[],1.53
01.06.,Chidekh C.,2,,,,,,1,0,65%,73% (37/51),64% (18/28),100% (1/1),22% (11/49),53% (16/30),20% (1/5),70% (55/79),34% (27/79),52% (82/158),8,0,100% (12/12),8% (1/12),54% (13/24),[],"['7', '5']",[],[],[],2.59
01.06.,Simakin I.,0,,,,,,10,4,62%,78% (38/49),47% (14/30),80% (4/5),27% (14/51),36% (10/28),0% (0/1),66% (52/79),30% (24/79),48% (76/158),2,0,92% (11/12),0% (0/12),46% (11/24),[],[],[],[],[],1.46
31.05.,Simakin I.,2,,,,,,4,0,67%,74% (28/38),74% (14/19),50% (1/2),30% (13/43),58% (15/26),27% (3/11),74% (42/57),41% (28/69),56% (70/126),6,0,91% (10/11),30% (3/10),62% (13/21),"['3', '3', '7', '5']","['3', '1']",[],[],[],1.41
31.05.,Hussey G.,0,,,,,,2,2,62%,70% (30/43),42% (11/26),73% (8/11),26% (10/38),26% (5/19),50% (1/2),59% (41/69),26% (15/57),44% (56/126),4,0,70% (7/10),9% (1/11),38% (8/21),"['1', '0']",[],[],[],[],2.77
30.05.,Simakin I.,2,,,,,,2,0,65%,74% (25/34),67% (12/18),0% (0/1),33% (15/45),64% (14/22),31% (4/13),81% (50/62),38% (34/90),55% (84/152),8,0,92% (12/13),29% (4/14),59% (16/27),"['4', '3', '6', '3']",[],"['2', '0', '6', '2']",[],[],1.29
30.05.,Bar Biryukov P.,1,,,,,,8,3,67%,67% (30/45),36% (8/22),69% (9/13),26% (9/34),33% (6/18),100% (1/1),62% (56/90),19% (12/62),45% (68/152),2,0,71% (10/14),8% (1/13),41% (11/27),[],"['4', '3']",[],[],[],3.39
29.05.,Simakin I.,2,,,,,,8,2,60%,75% (30/40),44% (12/27),86% (6/7),51% (19/37),46% (6/13),80% (4/5),63% (42/67),50% (25/50),57% (67/117),8,0,89% (8/9),50% (4/8),71% (12/17),"['6', '4']","['2', '0', '3', '1', '5', '1']",[],[],[],1.35
29.05.,Henning P.,0,,,,,,1,0,74%,49% (18/37),54% (7/13),20% (1/5),25% (10/40),56% (15/27),14% (1/7),50% (25/50),37% (25/67),43% (50/117),2,1,50% (4/8),11% (1/9),29% (5/17),[],"['1', '2']",[],[],[],3.04
28.05.,Simakin I.,2,,,,,,5,3,68%,64% (35/55),58% (15/26),50% (3/6),40% (22/55),56% (25/45),33% (4/12),62% (50/81),47% (47/100),54% (97/181),6,0,75% (9/12),33% (4/12),54% (13/24),"['5', '5', '7', '5']","['2', '0', '6', '6']",[],[],[],1.09
28.05.,Robertson C.,0,,,,,,2,6,55%,60% (33/55),44% (20/45),67% (8/12),36% (20/55),42% (11/26),50% (3/6),53% (53/100),38% (31/81),46% (84/181),4,5,67% (8/12),25% (3/12),46% (11/24),"['1', '0']","['4', '5', '6', '5']",[],[],[],6.45
21.05.,Loffhagen G.,2,,,,,,14,2,62%,92% (33/36),50% (11/22),0% (0/0),31% (13/42),41% (11/27),29% (2/7),76% (44/58),35% (24/69),54% (68/127),7,0,100% (11/11),18% (2/11),59% (13/22),"['1', '0']","['6', '5']",[],[],[],1.83
21.05.,Simakin I.,0,,,,,,7,3,61%,69% (29/42),59% (16/27),71% (5/7),8% (3/36),50% (11/22),0% (0/0),65% (45/69),24% (14/58),46% (59/127),3,0,82% (9/11),0% (0/11),41% (9/22),[],[],[],[],[],1.83
20.05.,Simakin I.,2,,,,,,6,0,76%,84% (21/25),88% (7/8),0% (0/0),50% (13/26),68% (17/25),50% (5/10),85% (28/33),59% (30/51),69% (58/84),8,0,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '4', '0', '6', '0']","['2', '0', '5', '1']",[],[],[],1.13
