Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

ITF MEN - SINGLES M25 Huzhou (China),hard,header
ITF MEN - SINGLES M25 Fuzhou (China),hard,header
ITF MEN - SINGLES M25 Guiyang (China),hard,header
ITF MEN - SINGLES M15 Tianjin 2 (China),hard,header
05.07.2024,Barki J.,0,,,,,,[],[],[],[],[],0
05.07.2024,Donskoy E.,2,,,,,,[],[],[],[],[],0
04.07.2024,Barki J.,2,,,,,,[],[],[],[],[],0
04.07.2024,Jin Y.,0,,,,,,[],[],[],[],[],0
02.07.2024,Barki J.,2,,,,,,[],[],[],[],[],0
02.07.2024,Yang J.,0,,,,,,[],[],[],[],[],0
CHALLENGER MEN - SINGLES Shenzhen 3 (China) - Qualification,hard,header
16.10.2023,Barki J.,0,,,,,,2,4,50%,61% (19/31),35% (11/31),50% (5/10),28% (11/40),53% (9/17),20% (1/5),48% (30/62),35% (20/57),42% (50/119),50% (5/10),11% (1/9),32% (6/19),[],[],[],[],[],0
16.10.2023,Gerasimov E.,2,,,,,,3,2,70%,73% (29/40),47% (8/17),80% (4/5),39% (12/31),65% (20/31),50% (5/10),65% (37/57),52% (32/62),58% (69/119),89% (8/9),50% (5/10),68% (13/19),[],[],[],[],[],0
15.10.2023,Barki J.,2,,,,,,1,5,46%,79% (15/19),55% (12/22),60% (3/5),60% (18/30),66% (19/29),41% (7/17),66% (27/41),63% (37/59),64% (64/100),71% (5/7),88% (7/8),80% (12/15),[],[],[],[],[],0
15.10.2023,De Cuyper J.,0,,,,,,3,8,51%,40% (12/30),34% (10/29),59% (10/17),21% (4/19),45% (10/22),40% (2/5),37% (22/59),34% (14/41),36% (36/100),13% (1/8),29% (2/7),20% (3/15),[],[],[],[],[],0
ATP - SINGLES Asian Games (Asia),hard,header
25.09.2023,Barki J.,0,,,,,,[],[],[],[],[],0
25.09.2023,Wu Y.,2,,,,,,[],[],[],[],[],0
