Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
31.05.,Park U.,2,,,,,,"['4', '2']","['2', '1']",[],[],[],1.25
31.05.,Chu S.,0,,,,,,[],[],[],[],[],3.62
30.05.,Chu S.,2,,,,,,"['3', '3']","['2', '1', '4', '1', '6', '1']",[],[],[],3.91
30.05.,Sornlaksup P.,0,,,,,,"['3', '2']",[],[],[],[],1.22
29.05.,Chu S.,2,,,,,,"['2', '3', '4', '3']","['5', '4']",[],[],[],1.73
29.05.,Kim J.,0,,,,,,"['2', '0']",[],[],[],[],1.99
28.05.,Chu S.,2,,,,,,"['1', '0', '4', '1', '6', '1']","['2', '0', '4', '0', '6', '0']",[],[],[],-
28.05.,Ianin N.,0,,,,,,[],[],[],[],[],-
21.05.,Chu S.,1,,,,,,"['1', '0', '5', '2', '6', '3']",[],[],[],[],1.67
21.05.,Kim G. J.,1,,,,,,"['3', '5']","['2', '1', '6', '3']",[],[],[],2.10
09.04.,Sinclair C.,2,,,,,,"['5', '3']","['5', '4']",[],[],[],1.28
09.04.,Chu S.,0,,,,,,[],[],[],[],[],3.40
22.08.2024,Samrej K.,2,,,,,,"['5', '3']","['2', '3', '4', '3']",[],[],[],1.24
22.08.2024,Chu S.,0,,,,,,[],"['2', '0']",[],[],[],3.46
21.08.2024,Chu S.,2,,,,,,[],[],"['1', '0', '3', '0', '5', '0']",[],[],1.83
21.08.2024,Xu W.,1,,,,,,"['2', '0']",[],[],[],[],1.88
07.04.2024,Moriya H.,2,,,,,,1,3,59%,64% (23/36),56% (14/25),60% (3/5),47% (15/32),52% (13/25),56% (5/9),61% (37/61),49% (28/57),55% (65/118),5,0,78% (7/9),56% (5/9),67% (12/18),"['4', '2']","['2', '1', '4', '1', '5', '2', '6', '3']",[],[],[],1.06
07.04.2024,Chu S.,0,,,,,,0,2,56%,53% (17/32),48% (12/25),44% (4/9),36% (13/36),44% (11/25),40% (2/5),51% (29/57),39% (24/61),45% (53/118),5,0,44% (4/9),22% (2/9),33% (6/18),[],"['2', '4', '3', '5']",[],[],[],8.20
