Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
26.08.,Justo G. I.,2,,,,,,"['2', '0', '4', '0', '5', '1']","['2', '1', '5', '2']",[],[],[],1.20
26.08.,Martinez T.,0,,,,,,"['1', '4']",[],[],[],[],4.18
12.07.,Justo G. I.,2,,,,,,"['3', '1', '4', '2']","['1', '0', '2', '1']",[],[],[],1.34
12.07.,Ribeiro de Almeida G.,0,,,,,,"['2', '3']","['1', '1', '4', '4']",[],[],[],3.04
11.07.,Justo G. I.,2,,,,,,"['2', '0', '3', '3', '5', '3']","['1', '0', '4', '1']",[],[],[],1.13
11.07.,Gimenez I.,0,,,,,,"['1', '2', '3', '2']",[],[],[],[],5.20
10.07.,Justo G. I.,2,,,,,,"['2', '0', '5', '3']","['1', '0', '3', '0', '6', '1']",[],[],[],1.20
10.07.,Kohlmann E.,0,,,,,,"['1', '2']",[],[],[],[],4.18
09.07.,Justo G. I.,2,,,,,,"['3', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.04
09.07.,Oliveira N.,0,,,,,,[],[],[],[],[],8.60
06.07.,Rodriguez L. J.,2,,,,,,"['2', '0', '4', '0']",[],"['1', '0', '3', '0']",[],[],2.07
06.07.,Justo G. I.,1,,,,,,[],"['7', '5']","['1', '3']",[],[],1.69
05.07.,Justo G. I.,2,,,,,,"['3', '1', '5', '1']","['3', '2', '5', '2']",[],[],[],1.17
05.07.,Cigarran T.,0,,,,,,[],"['3', '5']",[],[],[],4.52
04.07.,Justo G. I.,2,,,,,,"['3', '1', '5', '3']","['2', '1', '4', '1']",[],[],[],1.40
04.07.,Ribeiro de Almeida G.,0,,,,,,"['3', '4']",[],[],[],[],2.77
03.07.,Justo G. I.,2,,,,,,"['2', '1', '3', '2', '5', '2']","['1', '0', '3', '2', '5', '2']",[],[],[],1.04
03.07.,Carballo M.,0,,,,,,"['2', '2']","['2', '2']",[],[],[],8.10
02.07.,Justo G. I.,2,,,,,,"['2', '0', '3', '1', '4', '2', '6', '2']","['2', '0']","['2', '2', '5', '3']",[],[],1.02
02.07.,Garcia Longo N.,1,,,,,,"['1', '2', '2', '3']","['1', '2', '3', '2', '5', '2']","['2', '1']",[],[],10.20
25.06.,Bueno G.,2,,,,,,0,1,82%,63% (29/46),50% (5/10),60% (3/5),58% (19/33),69% (9/13),86% (6/7),61% (34/56),61% (28/46),61% (62/102),8,0,75% (6/8),75% (6/8),75% (12/16),"['1', '0', '3', '0', '5', '0']","['2', '1', '4', '3', '5', '4']",[],[],[],1.46
25.06.,Justo G. I.,0,,,,,,0,2,72%,42% (14/33),31% (4/13),14% (1/7),37% (17/46),50% (5/10),40% (2/5),39% (18/46),39% (22/56),39% (40/102),2,0,25% (2/8),25% (2/8),25% (4/16),[],"['2', '2', '4', '4']",[],[],[],2.59
17.06.,Gerch L.,2,,,,,,3,6,59%,65% (47/72),48% (24/50),64% (7/11),32% (21/65),58% (26/45),38% (5/13),58% (71/122),43% (47/110),51% (118/232),6,0,76% (13/17),31% (5/16),55% (18/33),"['2', '0', '4', '0']","['4', '5']","['4', '4', '5', '5']",[],[],1.96
17.06.,Justo G. I.,1,,,,,,3,8,59%,68% (44/65),42% (19/45),62% (8/13),35% (25/72),52% (26/50),36% (4/11),57% (63/110),42% (51/122),49% (114/232),4,2,69% (11/16),24% (4/17),45% (15/33),"['2', '5']","['2', '0']","['3', '2', '5', '4']",[],[],1.77
02.05.,Rodriguez Taverna S.,2,,,,,,5,5,59%,74% (49/66),49% (22/45),78% (7/9),28% (19/69),67% (18/27),57% (4/7),64% (71/111),39% (37/96),52% (108/207),7,0,88% (14/16),27% (4/15),58% (18/31),"['2', '1']","['4', '5']","['1', '1', '5', '3']",[],[],1.43
02.05.,Justo G. I.,1,,,,,,0,7,72%,72% (50/69),33% (9/27),43% (3/7),26% (17/66),51% (23/45),22% (2/9),61% (59/96),36% (40/111),48% (99/207),3,0,73% (11/15),13% (2/16),42% (13/31),[],"['4', '2']","['1', '0']",[],[],2.82
01.05.,Justo G. I.,2,,,,,,1,2,65%,77% (23/30),38% (6/16),60% (3/5),60% (24/40),56% (9/16),46% (6/13),63% (29/46),59% (33/56),61% (62/102),6,0,75% (6/8),75% (6/8),75% (12/16),"['2', '0', '4', '2']","['1', '0', '2', '1', '4', '1', '6', '1']",[],[],[],2.18
01.05.,Casanova H.,0,,,,,,0,1,71%,40% (16/40),44% (7/16),54% (7/13),23% (7/30),63% (10/16),40% (2/5),41% (23/56),37% (17/46),39% (40/102),4,1,25% (2/8),25% (2/8),25% (4/16),"['1', '2']","['1', '1']",[],[],[],1.64
28.04.,Justo G. I.,2,,,,,,0,4,64%,61% (30/49),44% (12/27),58% (7/12),43% (23/53),60% (21/35),67% (6/9),55% (42/76),50% (44/88),52% (86/164),7,0,58% (7/12),50% (6/12),54% (13/24),"['3', '3', '4', '4', '5', '5']","['1', '0', '3', '0', '6', '5']",[],[],[],1.82
28.04.,Villanueva G.,0,,,,,,1,6,60%,57% (30/53),40% (14/35),33% (3/9),39% (19/49),56% (15/27),42% (5/12),50% (44/88),45% (34/76),48% (78/164),3,0,50% (6/12),42% (5/12),46% (11/24),"['2', '1', '4', '3', '5', '4']","['1', '3', '3', '3']",[],[],[],1.90
