Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

ATP - SINGLES :  US Open (USA) - Qualification,hard,header
23.08. 01:20,Choinski J.,2,6,6^5,7^12,,,3,3,66%,73% (56/77),50% (20/40),75% (6/8),25% (16/63),59% (22/37),63% (5/8),3,3,8,65% (76/117),38% (38/100),53% (114/217),6,87% (13/15),33% (5/15),60% (18/30),[],"['2', '6']","['2', '6', '1', '3', '6']",[],[],2.73
23.08. 01:20,Cressy M.,1,0,7^7,6^10,,,20,13,63%,75% (47/63),41% (15/37),38% (3/8),27% (21/77),50% (20/40),25% (2/8),20,13,5,62% (62/100),35% (41/117),47% (103/217),2,67% (10/15),13% (2/15),40% (12/30),"['1', '3', '5']",['4'],"['2', '6', '1', '4', '5', '8', '12']",[],[],1.44
22.08. 03:40,Choinski J.,1,6,3,,,,1,0,67%,80% (16/20),50% (5/10),50% (1/2),37% (13/35),78% (14/18),44% (4/9),6,70% (21/30),51% (27/53),58% (48/83),3,83% (5/6),57% (4/7),69% (9/13),[],['1'],[],[],[],2.04
22.08. 03:40,Vacherot V.,0,3,1,,,,9,7,66%,63% (22/35),22% (4/18),56% (5/9),20% (4/20),50% (5/10),50% (1/2),4,49% (26/53),30% (9/30),42% (35/83),1,43% (3/7),17% (1/6),31% (4/13),"['1', '6']","['1', '3']",[],[],[],1.78
21.08. 04:55,Choinski J.,2,6,6,,,,7,1,62%,72% (28/39),38% (9/24),67% (4/6),47% (16/34),65% (15/23),100% (5/5),20,20,63% (5/8),6,59% (37/63),54% (31/57),57% (68/120),4,78% (7/9),56% (5/9),67% (12/18),['2'],['2'],[],[],[],1.78
21.08. 04:55,Cachin P.,0,4,2,,,,3,3,60%,53% (18/34),35% (8/23),0% (0/5),28% (11/39),63% (15/24),33% (2/6),10,28,46% (6/13),6,46% (26/57),41% (26/63),43% (52/120),1,44% (4/9),22% (2/9),33% (6/18),"['2', '3']","['2', '3', '5']",[],[],[],2.04
CHALLENGER MEN - SINGLES :  Bonn (Germany),clay,header
09.08. 16:10,Choinski J.,0,2,3,,,,0,1,74%,48% (22/46),56% (9/16),58% (7/12),18% (5/28),50% (7/14),33% (1/3),7,50% (31/62),29% (12/42),41% (43/104),2,44% (4/9),13% (1/8),29% (5/17),"['1', '3', '5']","['4', '6']",[],[],[],2.00
09.08. 16:10,Landaluce M.,2,6,6,,,,6,1,67%,82% (23/28),50% (7/14),67% (2/3),52% (24/46),44% (7/16),42% (5/12),7,71% (30/42),50% (31/62),59% (61/104),6,88% (7/8),56% (5/9),71% (12/17),['2'],[],[],[],[],1.75
08.08. 15:55,Choinski J.,2,7^7,3,6,,,4,2,65%,69% (49/71),55% (21/38),86% (6/7),25% (13/52),46% (21/46),20% (1/5),4,64% (70/109),35% (34/98),50% (104/207),3,93% (14/15),7% (1/15),50% (15/30),"['1', '3', '5']",['3'],[],[],[],2.09
08.08. 15:55,Blancaneaux G.,1,6^5,6,3,,,9,2,53%,75% (39/52),54% (25/46),80% (4/5),31% (22/71),45% (17/38),14% (1/7),5,65% (64/98),36% (39/109),50% (103/207),3,93% (14/15),7% (1/15),50% (15/30),"['1', '3', '5', '6']",[],['4'],[],[],1.70
06.08. 21:40,Choinski J.,2,6,6,,,,0,0,64%,69% (24/35),50% (10/20),33% (1/3),55% (17/31),53% (9/17),63% (5/8),7,62% (34/55),54% (26/48),58% (60/103),5,78% (7/9),63% (5/8),71% (12/17),[],"['2', '3']",[],[],[],2.04
06.08. 21:40,Torres J. B.,0,2,3,,,,0,1,65%,45% (14/31),47% (8/17),38% (3/8),31% (11/35),50% (10/20),67% (2/3),5,46% (22/48),38% (21/55),42% (43/103),2,38% (3/8),22% (2/9),29% (5/17),"['2', '6']","['2', '4', '5']",[],[],[],1.72
CHALLENGER MEN - SINGLES :  Luedenscheid (Germany),clay,header
29.07. 19:05,Choinski J.,0,2,2,,,,5,1,56%,63% (17/27),38% (8/21),67% (8/12),6% (2/36),83% (10/12),0% (0/0),5,52% (25/48),25% (12/48),39% (37/96),1,50% (4/8),0% (0/8),25% (4/16),"['2', '5']","['3', '5']",[],[],[],1.90
29.07. 19:05,Squire H.,2,6,6,,,,8,2,75%,94% (34/36),17% (2/12),0% (0/0),37% (10/27),62% (13/21),33% (4/12),8,75% (36/48),48% (23/48),61% (59/96),5,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],1.84
CHALLENGER MEN - SINGLES :  Verona (Italy),clay,header
24.07. 14:35,Choinski J.,1,2,6,0,,,0,1,66%,63% (31/49),36% (9/25),38% (3/8),30% (14/47),25% (5/20),25% (1/4),5,54% (40/74),28% (19/67),42% (59/141),2,58% (7/12),8% (1/12),33% (8/24),"['2', '5']",[],"['1', '3', '5']",[],[],1.45
24.07. 14:35,Bueno G.,2,6,4,6,,,3,0,70%,70% (33/47),75% (15/20),75% (3/4),37% (18/49),64% (16/25),63% (5/8),6,72% (48/67),46% (34/74),58% (82/141),6,92% (11/12),42% (5/12),67% (16/24),[],['6'],[],[],[],2.66
23.07. 13:40,Choinski J.,2,6^4,6,7,,,9,1,63%,64% (42/66),67% (26/39),67% (6/9),24% (14/58),65% (24/37),67% (6/9),6,65% (68/105),40% (38/95),53% (106/200),5,81% (13/16),38% (6/16),59% (19/32),"['1', '2', '5', '6']",[],['3'],[],[],1.80
23.07. 13:40,Squire H.,1,7^7,2,5,,,19,8,61%,76% (44/58),35% (13/37),33% (3/9),36% (24/66),33% (13/39),33% (3/9),7,60% (57/95),35% (37/105),47% (94/200),3,63% (10/16),19% (3/16),41% (13/32),"['1', '3']","['2', '5']","['4', '6']",[],[],1.94
CHALLENGER MEN - SINGLES :  Salzburg (Austria),clay,header
10.07. 16:10,Choinski J.,0,5,4,,,,2,2,59%,63% (24/38),58% (15/26),50% (3/6),23% (9/39),40% (12/30),33% (1/3),5,61% (39/64),30% (21/69),45% (60/133),2,73% (8/11),9% (1/11),41% (9/22),['6'],"['1', '4']",[],[],[],2.04
10.07. 16:10,Moro Canas A.,2,7,6,,,,5,3,57%,77% (30/39),60% (18/30),67% (2/3),37% (14/38),42% (11/26),50% (3/6),11,70% (48/69),39% (25/64),55% (73/133),4,91% (10/11),27% (3/11),59% (13/22),[],['1'],[],[],[],1.72
08.07. 21:25,Choinski J.,2,7,6,,,,4,2,65%,71% (29/41),41% (9/22),40% (2/5),30% (8/27),67% (18/27),83% (5/6),10,60% (38/63),48% (26/54),55% (64/117),4,73% (8/11),50% (5/10),62% (13/21),"['1', '3']",['2'],[],[],[],1.37
08.07. 21:25,Oberleitner N.,0,5,3,,,,1,2,50%,70% (19/27),33% (9/27),17% (1/6),29% (12/41),59% (13/22),60% (3/5),7,52% (28/54),40% (25/63),45% (53/117),3,50% (5/10),27% (3/11),38% (8/21),"['1', '3', '7']","['2', '4']",[],[],[],2.99
ATP - SINGLES :  Wimbledon (United Kingdom),grass,header
02.07. 15:40,Choinski J.,2,5,6,6,5,2,6,4,72%,67% (84/126),46% (23/50),73% (16/22),22% (20/92),53% (27/51),36% (5/14),44,52,68% (27/40),6,61% (107/176),33% (47/143),48% (154/319),3,76% (19/25),20% (5/25),48% (24/50),5278,"['2', '3', '7']",[],[],['7'],"['4', '6']",1.36
