Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ATP - SINGLES :  Paris (France),hard,header
28.10. 19:50,Baez S.,1,4,7^8,5,,,1,1,63%,73% (44/60),54% (19/35),56% (5/9),21% (12/56),46% (24/52),50% (2/4),34,34,60% (9/15),66% (63/95),33% (36/108),49% (99/203),1,2,76% (13/17),12% (2/17),44% (15/34),"['3', '4']",[],"['3', '1']",[],[],0
28.10. 19:50,Kecmanovic M.,2,6,6^6,7,,,12,2,52%,79% (44/56),54% (28/52),50% (2/4),27% (16/60),46% (16/35),44% (4/9),25,19,33% (1/3),67% (72/108),34% (32/95),51% (104/203),9,0,88% (15/17),24% (4/17),56% (19/34),"['4', '2', '6', '4']",[],"['2', '3', '6', '5']",[],[],0
ATP - SINGLES :  Basel (Switzerland),hard,header
23.10. 17:40,Baez S.,0,5,1,,,,2,0,78%,70% (30/43),33% (4/12),25% (1/4),14% (5/36),27% (4/15),0% (0/2),5,15,0% (0/0),62% (34/55),18% (9/51),41% (43/106),2,1,67% (6/9),0% (0/10),32% (6/19),[],[],[],[],[],7.03
23.10. 17:40,Auger-Aliassime F.,2,7,6,,,,8,1,71%,86% (31/36),73% (11/15),100% (2/2),30% (13/43),67% (8/12),75% (3/4),19,26,83% (5/6),82% (42/51),38% (21/55),59% (63/106),8,0,100% (10/10),33% (3/9),68% (13/19),"['7', '5']","['2', '0', '5', '1']",[],[],[],1.10
ATP - SINGLES :  Antwerp (Belgium),hard,header
18.10. 00:50,Baez S.,0,3,4,,,,1,4,69%,52% (27/52),48% (11/23),50% (5/10),33% (14/43),59% (10/17),33% (2/6),8,27,40% (2/5),51% (38/75),40% (24/60),46% (62/135),2,1,50% (5/10),22% (2/9),37% (7/19),"['3', '5']","['3', '4']",[],[],[],4.15
18.10. 00:50,Bergs Z.,2,6,6,,,,8,0,72%,67% (29/43),41% (7/17),67% (4/6),48% (25/52),52% (12/23),50% (5/10),26,43,63% (10/16),60% (36/60),49% (37/75),54% (73/135),8,0,78% (7/9),50% (5/10),63% (12/19),"['3', '2', '5', '2', '6', '3']","['2', '0', '6', '4']",[],[],[],1.24
ATP - SINGLES :  Shanghai (China),hard,header
