Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
BOYS - SINGLES :  US Open (USA),hard,header
BOYS - SINGLES :  US Open (USA),hard,header
07.09. 22:20,Jodar R.,2,2,6,7^10,,,8,3,61%,77% (40/52),48% (16/33),73% (8/11),36% (21/58),47% (16/34),43% (3/7),26,36,100% (8/8),7,66% (56/85),40% (37/92),53% (93/177),5,79% (11/14),21% (3/14),50% (14/28),2644,[],"['4', '2', '6', '2']","['4', '4']",[],[],0
07.09. 22:20,Budkov Kjaer N.,1,6,2,6^1,,,4,2,63%,64% (37/58),53% (18/34),57% (4/7),23% (12/52),52% (17/33),27% (3/11),13,32,57% (4/7),7,60% (55/92),34% (29/85),47% (84/177),5,79% (11/14),21% (3/14),50% (14/28),2580,"['2', '1', '4', '1']",[],"['4', '3']",[],[],0
06.09. 21:40,Jodar R.,2,6,6,,,,3,1,77%,68% (25/37),55% (6/11),80% (8/10),58% (22/38),58% (7/12),75% (6/8),12,12,50% (4/8),11,65% (31/48),58% (29/50),61% (60/98),6,75% (6/8),75% (6/8),75% (12/16),1313,"['2', '2', '4', '2', '5', '3']","['1', '0', '3', '0', '6', '1']",[],[],[],0
06.09. 21:40,Sakamoto R.,0,3,1,,,,0,1,76%,42% (16/38),42% (5/12),25% (2/8),32% (12/37),45% (5/11),20% (2/10),8,27,67% (4/6),7,42% (21/50),35% (17/48),39% (38/98),2,25% (2/8),25% (2/8),25% (4/16),1239,"['2', '1', '3', '4']",[],[],[],[],0
05.09. 21:40,Jodar R.,2,6,6^7,7,,,4,3,68%,71% (55/77),39% (14/36),56% (5/9),36% (26/73),55% (29/53),38% (6/16),28,44,63% (5/8),9,61% (69/113),44% (55/126),52% (124/239),4,76% (13/17),35% (6/17),56% (19/34),3716,"['4', '3']","['1', '0', '4', '5']","['3', '3', '5', '5', '7', '5']",[],[],0
05.09. 21:40,Bigun K.,1,4,7^9,5,,,2,9,58%,64% (47/73),45% (24/53),63% (10/16),29% (22/77),61% (22/36),44% (4/9),25,52,69% (18/26),7,56% (71/126),39% (44/113),48% (115/239),4,65% (11/17),24% (4/17),44% (15/34),3220,[],"['3', '3', '5', '3']","['1', '0', '4', '3']",[],[],0
04.09. 20:45,Jodar R.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '6', '2']","['2', '0', '4', '0']",[],[],[],0
04.09. 20:45,Mosejczuk D.,0,2,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],0
