Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

ITF MEN - SINGLES M15 Alaminos 2 (Cyprus),clay,header
ITF MEN - SINGLES M15 Alaminos (Cyprus),clay,header
12.03.,Baldovinetti G.,1,,,,,,[],[],[],[],[],0
12.03.,De Vincentis M.,1,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Antalya 21 (Turkey),clay,header
ITF MEN - SINGLES M15 Buzau (Romania),clay,header
ITF MEN - SINGLES M15 Constanta 2 (Romania),clay,header
ITF MEN - SINGLES M15 Arad (Romania),clay,header
22.08.2024,De Vincentis M.,1,,,,,,[],[],[],[],[],0
22.08.2024,Andreescu S. A.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Targu Jiu (Romania),clay,header
13.08.2024,De Vincentis M.,2,,,,,,[],[],[],[],[],0
13.08.2024,Dancu V. A.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Vaasa (Finland),hard,header
ITF MEN - SINGLES M15 Perugia (Italy),clay,header
ITF MEN - SINGLES M15 Gubbio (Italy),clay,header
ITF MEN - SINGLES M15 Store (Slovenia),clay,header
04.07.2024,De Vincentis M.,0,,,,,,[],[],[],[],[],0
04.07.2024,Cerny M.,2,,,,,,[],[],[],[],[],0
03.07.2024,De Vincentis M.,2,,,,,,[],[],[],[],[],0
03.07.2024,Vetrih M.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Tanger (Morocco),clay,header
27.06.2024,De Vincentis M.,0,,,,,,[],[],[],[],[],0
27.06.2024,Gonzalez Fernandez M.,2,,,,,,[],[],[],[],[],0
26.06.2024,De Vincentis M.,2,,,,,,[],[],[],[],[],0
26.06.2024,El Amine H.,1,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Constanta (Romania),clay,header
30.05.2024,De Vincentis M.,1,,,,,,[],[],[],[],[],0
30.05.2024,Dancu V. A.,2,,,,,,[],[],[],[],[],0
29.05.2024,De Vincentis M.,2,,,,,,[],[],[],[],[],0
29.05.2024,Berge A.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Bucharest 3 (Romania),clay,header
23.05.2024,De Vincentis M.,0,,,,,,[],[],[],[],[],0
23.05.2024,Chirita I. A.,2,,,,,,[],[],[],[],[],0
22.05.2024,De Vincentis M.,2,,,,,,[],[],[],[],[],0
22.05.2024,Vanta V.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Hammamet 7 (Tunisia),clay,header
18.04.2024,De Vincentis M.,0,,,,,,[],[],[],[],[],0
18.04.2024,Nijboer R.,2,,,,,,[],[],[],[],[],0
17.04.2024,De Vincentis M.,2,,,,,,[],[],[],[],[],0
17.04.2024,Lapalu V.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Hammamet 6 (Tunisia),clay,header
10.04.2024,De Vincentis M.,0,,,,,,[],[],[],[],[],0
10.04.2024,Moroni M.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Hammamet 5 (Tunisia),clay,header
03.04.2024,De Vincentis M.,1,,,,,,[],[],[],[],[],0
03.04.2024,Bertimon M.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Constanta 2 (Romania),clay,header
ITF MEN - SINGLES M15 Antalya 7 (Turkey),clay,header
15.03.2023,De Vincentis M.,1,,,,,,[],[],[],[],[],0
15.03.2023,Chepelev A.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Antalya 6 (Turkey),clay,header
08.03.2023,De Vincentis M.,0,,,,,,[],[],[],[],[],0
08.03.2023,Vallejo D.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Antalya (Turkey),clay,header
02.02.2023,De Vincentis M.,0,,,,,,[],[],[],[],[],0
02.02.2023,Martin Tiffon P.,2,,,,,,[],[],[],[],[],0
31.01.2023,De Vincentis M.,2,,,,,,[],[],[],[],[],0
31.01.2023,Compagnucci T.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Pescara (Italy),clay,header
ITF MEN - SINGLES M15 Monastir 30 (Tunisia),hard,header
03.08.2022,De Vincentis M.,1,,,,,,[],[],[],[],[],0
03.08.2022,Te R.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Monastir 20 (Tunisia),hard,header
24.05.2022,De Vincentis M.,0,,,,,,[],[],[],[],[],0
24.05.2022,Blanch D.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Monastir 18 (Tunisia),hard,header
12.05.2022,De Vincentis M.,0,,,,,,[],[],[],[],[],0
12.05.2022,Brugnerotto M.,2,,,,,,[],[],[],[],[],0
