Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Abidjan 2 (Ivory Coast),hard,header
26.04. 19:40,Berankis R.,1,6,3,5,,,4,2,54%,76% (34/45),55% (21/38),40% (2/5),22% (12/55),48% (19/40),22% (2/9),66% (55/83),33% (31/95),48% (86/178),4,4,80% (12/15),13% (2/15),47% (14/30),[],[],[],[],[],1.69
26.04. 19:40,Coulibaly E.,2,3,6,7,,,8,9,58%,78% (43/55),53% (21/40),78% (7/9),24% (11/45),45% (17/38),60% (3/5),67% (64/95),34% (28/83),52% (92/178),6,0,87% (13/15),20% (3/15),53% (16/30),[],[],[],[],[],2.10
25.04. 15:35,Berankis R.,2,7^7,7^7,,,,4,3,54%,70% (32/46),67% (26/39),88% (7/8),27% (12/45),38% (12/32),100% (1/1),68% (58/85),31% (24/77),51% (82/162),7,0,92% (11/12),8% (1/12),50% (12/24),[],[],[],[],[],1.68
25.04. 15:35,Chidekh C.,0,6^5,6^3,,,,6,5,58%,73% (33/45),63% (20/32),0% (0/1),30% (14/46),33% (13/39),13% (1/8),69% (53/77),32% (27/85),49% (80/162),3,0,92% (11/12),8% (1/12),50% (12/24),[],[],[],[],[],2.11
22.04. 22:40,Berankis R.,1,7^7,,,,,4,4,52%,72% (18/25),61% (14/23),100% (3/3),15% (4/26),62% (16/26),0% (0/2),67% (32/48),38% (20/52),52% (52/100),6,0,100% (6/6),0% (0/6),50% (6/12),[],[],[],[],[],1.55
22.04. 22:40,Paire B.,0,6^4,,,,,6,7,50%,85% (22/26),38% (10/26),100% (2/2),28% (7/25),39% (9/23),0% (0/3),62% (32/52),33% (16/48),48% (48/100),4,0,100% (6/6),0% (0/6),50% (6/12),[],[],[],[],[],2.36
CHALLENGER MEN - SINGLES :  Abidjan (Ivory Coast),hard,header
20.04. 23:40,Berankis R.,1,3,6,4,,,3,1,58%,75% (38/51),57% (21/37),33% (1/3),19% (10/52),42% (14/33),33% (1/3),67% (59/88),28% (24/85),48% (83/173),5,2,86% (12/14),7% (1/15),45% (13/29),[],[],[],[],[],1.58
20.04. 23:40,Jones M.,2,6,4,6,,,11,3,61%,81% (42/52),58% (19/33),67% (2/3),25% (13/51),43% (16/37),67% (2/3),72% (61/85),33% (29/88),52% (90/173),5,0,93% (14/15),14% (2/14),55% (16/29),[],[],[],[],[],2.29
19.04. 22:00,Berankis R.,2,7^7,6^4,6,,,2,1,56%,83% (49/59),54% (25/46),60% (3/5),15% (10/65),64% (28/44),75% (3/4),70% (74/105),35% (38/109),52% (112/214),5,0,88% (15/17),18% (3/17),53% (18/34),[],[],[],[],[],1.68
19.04. 22:00,Colson T.,1,6^4,7^7,4,,,25,7,60%,85% (55/65),36% (16/44),25% (1/4),17% (10/59),46% (21/46),40% (2/5),65% (71/109),30% (31/105),48% (102/214),5,0,82% (14/17),12% (2/17),47% (16/34),[],[],[],[],[],2.11
18.04. 16:10,Berankis R.,2,6,4,7^7,,,12,5,62%,75% (48/64),46% (18/39),56% (5/9),30% (21/69),57% (20/35),40% (4/10),64% (66/103),39% (41/104),52% (107/207),7,0,75% (12/16),25% (4/16),50% (16/32),[],[],[],[],[],1.82
18.04. 16:10,Geerts M.,1,4,6,6^5,,,12,3,66%,70% (48/69),43% (15/35),60% (6/10),25% (16/64),54% (21/39),44% (4/9),61% (63/104),36% (37/103),48% (100/207),3,0,75% (12/16),25% (4/16),50% (16/32),[],[],[],[],[],1.90
16.04. 17:15,Berankis R.,2,7^9,6,,,,11,4,61%,95% (36/38),54% (13/24),100% (2/2),29% (12/42),48% (12/25),33% (2/6),79% (49/62),36% (24/67),57% (73/129),8,0,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],1.43
16.04. 17:15,Bakshi A.,0,6^7,2,,,,10,3,63%,71% (30/42),52% (13/25),67% (4/6),5% (2/38),46% (11/24),0% (0/2),64% (43/67),21% (13/62),43% (56/129),2,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.69
14.04. 23:35,Berankis R.,2,3,6,6,,,11,6,50%,81% (35/43),51% (22/43),82% (9/11),30% (13/44),50% (21/42),44% (4/9),66% (57/86),40% (34/86),53% (91/172),5,0,85% (11/13),29% (4/14),56% (15/27),[],[],[],[],[],1.54
14.04. 23:35,Shah A.,1,6,2,4,,,11,3,51%,70% (31/44),50% (21/42),56% (5/9),19% (8/43),49% (21/43),18% (2/11),60% (52/86),34% (29/86),47% (81/172),5,1,71% (10/14),15% (2/13),44% (12/27),[],[],[],[],[],2.38
CHALLENGER MEN - SINGLES :  Hersonissos 2 (Greece),hard,header
11.03. 13:35,Berankis R.,0,2,2,,,,3,5,63%,60% (21/35),33% (7/21),60% (6/10),25% (6/24),33% (8/24),0% (0/1),50% (28/56),29% (14/48),40% (42/104),2,1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.97
11.03. 13:35,Sultanov K.,2,6,6,,,,4,2,50%,75% (18/24),67% (16/24),100% (1/1),40% (14/35),67% (14/21),40% (4/10),71% (34/48),50% (28/56),60% (62/104),8,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],1.76
CHALLENGER MEN - SINGLES :  Hersonissos (Greece),hard,header
06.03. 15:20,Berankis R.,0,5,4,,,,1,1,58%,51% (24/47),47% (16/34),55% (6/11),30% (13/44),56% (15/27),50% (3/6),49% (40/81),39% (28/71),45% (68/152),5,1,55% (6/11),27% (3/11),41% (9/22),[],[],[],[],[],1.96
06.03. 15:20,Kuzmanov D.,2,7,6,,,,4,5,62%,70% (31/44),44% (12/27),50% (3/6),49% (23/47),53% (18/34),45% (5/11),61% (43/71),51% (41/81),55% (84/152),5,0,73% (8/11),45% (5/11),59% (13/22),[],[],[],[],[],1.77
04.03. 18:30,Berankis R.,2,7^7,7,,,,2,0,66%,73% (38/52),52% (14/27),71% (5/7),32% (19/60),61% (17/28),50% (3/6),66% (52/79),41% (36/88),53% (88/167),8,0,83% (10/12),25% (3/12),54% (13/24),[],[],[],[],[],2.04
04.03. 18:30,Wu Tung-Lin,0,6^3,5,,,,6,1,68%,68% (41/60),39% (11/28),50% (3/6),27% (14/52),48% (13/27),29% (2/7),59% (52/88),34% (27/79),47% (79/167),2,0,75% (9/12),17% (2/12),46% (11/24),[],[],[],[],[],1.78
CHALLENGER MEN - SINGLES :  Lugano (Switzerland),hard,header
25.02. 19:35,Berankis R.,0,1,2,,,,1,6,51%,57% (12/21),45% (9/20),43% (3/7),19% (6/31),27% (3/11),0% (0/0),51% (21/41),21% (9/42),36% (30/83),2,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],2.69
25.02. 19:35,Cassone M.,2,6,6,,,,4,2,74%,81% (25/31),73% (8/11),0% (0/0),43% (9/21),55% (11/20),57% (4/7),79% (33/42),49% (20/41),64% (53/83),8,0,100% (8/8),57% (4/7),80% (12/15),[],[],[],[],[],1.43
CHALLENGER MEN - SINGLES :  Lugano (Switzerland) - Qualification,hard,header
24.02. 19:10,Berankis R.,2,6,0,6,,,5,2,63%,70% (35/50),55% (16/29),73% (8/11),32% (18/56),46% (12/26),33% (2/6),65% (51/79),37% (30/82),50% (81/161),5,0,77% (10/13),15% (2/13),46% (12/26),[],[],[],[],[],1.36
24.02. 19:10,Cui J.,1,4,6,4,,,2,0,68%,68% (38/56),54% (14/26),67% (4/6),30% (15/50),45% (13/29),27% (3/11),63% (52/82),35% (28/79),50% (80/161),5,0,85% (11/13),23% (3/13),54% (14/26),[],[],[],[],[],2.99
23.02. 20:45,Berankis R.,2,3,7^7,6,,,2,2,62%,68% (36/53),59% (19/32),0% (0/3),25% (13/52),56% (20/36),67% (4/6),65% (55/85),38% (33/88),51% (88/173),5,0,79% (11/14),27% (4/15),52% (15/29),[],[],[],[],[],1.06
23.02. 20:45,Casanova A.,1,6,6^5,2,,,11,5,59%,75% (39/52),44% (16/36),33% (2/6),32% (17/53),41% (13/32),100% (3/3),63% (55/88),35% (30/85),49% (85/173),5,0,73% (11/15),21% (3/14),48% (14/29),[],[],[],[],[],7.50
CHALLENGER MEN - SINGLES :  Quimper (France),hard,header
25.01. 20:55,Berankis R.,1,3,6,3,,,4,1,60%,64% (32/50),55% (18/33),63% (5/8),16% (8/50),58% (19/33),25% (2/8),60% (50/83),33% (27/83),46% (77/166),1,0,77% (10/13),14% (2/14),44% (12/27),[],[],[],[],[],2.11
25.01. 20:55,Herbert P.,2,6,3,6,,,19,6,60%,84% (42/50),42% (14/33),75% (6/8),36% (18/50),45% (15/33),38% (3/8),67% (56/83),40% (33/83),54% (89/166),9,0,86% (12/14),23% (3/13),56% (15/27),[],[],[],[],[],1.68
25.01. 01:00,Berankis R.,2,7,6,,,,4,2,52%,84% (27/32),60% (18/30),50% (1/2),39% (15/38),41% (13/32),23% (3/13),73% (45/62),40% (28/70),55% (73/132),6,0,91% (10/11),27% (3/11),59% (13/22),[],[],[],[],[],1.73
25.01. 01:00,Moller E.,0,5,4,,,,2,2,54%,61% (23/38),59% (19/32),77% (10/13),16% (5/32),40% (12/30),50% (1/2),60% (42/70),27% (17/62),45% (59/132),4,2,73% (8/11),9% (1/11),41% (9/22),[],[],[],[],[],2.00
24.01. 02:15,Berankis R.,2,6,6,,,,3,3,69%,75% (27/36),44% (7/16),86% (6/7),36% (12/33),77% (17/22),45% (5/11),65% (34/52),53% (29/55),59% (63/107),8,0,88% (7/8),63% (5/8),75% (12/16),[],[],[],[],[],3.14
24.01. 02:15,Barrere G.,0,2,2,,,,5,6,60%,64% (21/33),23% (5/22),55% (6/11),25% (9/36),56% (9/16),14% (1/7),47% (26/55),35% (18/52),41% (44/107),2,0,38% (3/8),13% (1/8),25% (4/16),[],[],[],[],[],1.33
22.01. 18:40,Berankis R.,2,7^8,6,,,,4,2,62%,67% (35/52),47% (15/32),75% (6/8),27% (11/41),67% (18/27),75% (3/4),60% (50/84),43% (29/68),52% (79/152),7,0,82% (9/11),30% (3/10),57% (12/21),[],[],[],[],[],2.77
22.01. 18:40,Coric B.,0,6^6,3,,,,12,2,60%,73% (30/41),33% (9/27),25% (1/4),33% (17/52),53% (17/32),25% (2/8),57% (39/68),40% (34/84),48% (73/152),3,0,70% (7/10),18% (2/11),43% (9/21),[],[],[],[],[],1.41
CHALLENGER MEN - SINGLES :  Quimper (France) - Qualification,hard,header
21.01. 14:40,Berankis R.,2,6,5,6,,,4,1,62%,82% (41/50),48% (15/31),50% (2/4),33% (15/46),54% (19/35),71% (5/7),69% (56/81),42% (34/81),56% (90/162),6,0,86% (12/14),36% (5/14),61% (17/28),[],[],[],[],[],1.23
21.01. 14:40,Bax F.,1,2,7,2,,,12,3,57%,67% (31/46),46% (16/35),29% (2/7),18% (9/50),52% (16/31),50% (2/4),58% (47/81),31% (25/81),44% (72/162),4,1,64% (9/14),14% (2/14),39% (11/28),[],[],[],[],[],3.90
20.01. 16:40,Berankis R.,2,6,6,,,,2,0,57%,80% (20/25),84% (16/19),0% (0/0),34% (13/38),52% (11/21),33% (3/9),82% (36/44),41% (24/59),58% (60/103),7,0,100% (9/9),33% (3/9),67% (12/18),[],[],[],[],[],1.05
20.01. 16:40,Sanchez L.,0,2,4,,,,5,5,64%,66% (25/38),48% (10/21),67% (6/9),20% (5/25),16% (3/19),0% (0/0),59% (35/59),18% (8/44),42% (43/103),3,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],7.90
CHALLENGER MEN - SINGLES :  Oeiras (Portugal),hard,header
07.01. 20:30,Berankis R.,0,3,5,,,,0,5,50%,73% (24/33),36% (12/33),43% (3/7),37% (16/43),33% (9/27),25% (2/8),55% (36/66),36% (25/70),45% (61/136),3,0,60% (6/10),18% (2/11),38% (8/21),[],[],[],[],[],1.93
07.01. 20:30,Piros Z.,2,6,7,,,,0,2,61%,63% (27/43),67% (18/27),75% (6/8),27% (9/33),64% (21/33),57% (4/7),64% (45/70),45% (30/66),55% (75/136),7,0,82% (9/11),40% (4/10),62% (13/21),[],[],[],[],[],1.80
CHALLENGER MEN - SINGLES :  Oeiras (Portugal) - Qualification,hard,header
06.01. 18:05,Berankis R.,2,6,6,,,,1,2,43%,89% (17/19),76% (19/25),0% (0/0),37% (13/35),52% (16/31),43% (3/7),82% (36/44),44% (29/66),59% (65/110),8,0,100% (9/9),30% (3/10),63% (12/19),[],[],[],[],[],1.35
06.01. 18:05,Pereira T.,0,4,3,,,,2,4,53%,63% (22/35),48% (15/31),57% (4/7),11% (2/19),24% (6/25),0% (0/0),56% (37/66),18% (8/44),41% (45/110),2,0,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],3.04
05.01. 23:05,Berankis R.,2,6,4,7^8,,,3,4,48%,77% (37/48),58% (30/52),71% (5/7),41% (31/75),38% (18/47),33% (3/9),67% (67/100),40% (49/122),52% (116/222),7,2,87% (13/15),19% (3/16),52% (16/31),[],[],[],[],[],1.40
05.01. 23:05,Karlovskiy E.,1,3,6,6^6,,,4,3,61%,59% (44/75),62% (29/47),67% (6/9),23% (11/48),42% (22/52),29% (2/7),60% (73/122),33% (33/100),48% (106/222),3,0,81% (13/16),13% (2/15),48% (15/31),[],[],[],[],[],2.81
CHALLENGER MEN - SINGLES :  Lyon 2 (France) - Qualification,hard,header
10.11.2024,Berankis R.,0,4,4,,,,1,0,62%,72% (26/36),50% (11/22),50% (2/4),14% (5/36),17% (2/12),0% (0/2),64% (37/58),15% (7/48),42% (44/106),5,1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.00
10.11.2024,Karol M.,2,6,6,,,,10,2,75%,86% (31/36),83% (10/12),100% (2/2),28% (10/36),50% (11/22),50% (2/4),85% (41/48),36% (21/58),58% (62/106),5,0,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],1.74
CHALLENGER MEN - SINGLES :  Helsinki (Finland),hard,header
05.11.2024,Berankis R.,0,3,4,,,,2,3,49%,70% (19/27),46% (13/28),25% (1/4),15% (5/33),53% (18/34),20% (1/5),58% (32/55),34% (23/67),45% (55/122),2,0,67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],0
05.11.2024,Squire H.,2,6,6,,,,11,3,49%,85% (28/33),47% (16/34),80% (4/5),30% (8/27),54% (15/28),75% (3/4),66% (44/67),42% (23/55),55% (67/122),8,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],0
CHALLENGER MEN - SINGLES :  Helsinki (Finland) - Qualification,hard,header
04.11.2024,Berankis R.,0,5,6^5,,,,2,4,59%,69% (40/58),54% (22/41),86% (12/14),21% (10/47),49% (20/41),13% (1/8),63% (62/99),34% (30/88),49% (92/187),4,0,83% (10/12),8% (1/12),46% (11/24),[],[],[],[],[],1.93
04.11.2024,Blancaneaux G.,2,7,7^7,,,,7,5,53%,79% (37/47),51% (21/41),88% (7/8),31% (18/58),46% (19/41),14% (2/14),66% (58/88),37% (37/99),51% (95/187),6,0,92% (11/12),17% (2/12),54% (13/24),[],[],[],[],[],1.80
