Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
27.08.,Alvarez Varona N.,2,,,,,,5,4,58%,81% (29/36),42% (11/26),80% (4/5),39% (13/33),39% (11/28),38% (3/8),65% (40/62),39% (24/61),52% (64/123),4,0,90% (9/10),30% (3/10),60% (12/20),"['3', '4', '5', '4']","['3', '2']",[],[],[],1.94
27.08.,Barrena A.,0,,,,,,4,0,54%,61% (20/33),61% (17/28),63% (5/8),19% (7/36),58% (15/26),20% (1/5),61% (37/61),35% (22/62),48% (59/123),6,0,70% (7/10),10% (1/10),40% (8/20),"['3', '1']",[],[],[],[],1.79
25.08.,Barrena A.,2,,,,,,5,2,57%,75% (24/32),63% (15/24),0% (0/1),30% (10/33),50% (10/20),100% (3/3),70% (39/56),38% (20/53),54% (59/109),5,0,90% (9/10),30% (3/10),60% (12/20),"['1', '0', '5', '4']","['3', '2']",[],[],[],1.63
25.08.,Negritu Ch.,0,,,,,,3,0,62%,70% (23/33),50% (10/20),0% (0/3),25% (8/32),38% (9/24),100% (1/1),62% (33/53),30% (17/56),46% (50/109),5,0,70% (7/10),10% (1/10),40% (8/20),"['4', '4']",[],[],[],[],2.19
19.08.,Coppejans K.,2,,,,,,10,8,52%,69% (38/55),47% (24/51),64% (7/11),180 km/h,145 km/h,47% (34/72),48% (22/46),33% (6/18),39,58,74% (28/38),58% (62/106),46% (54/118),52% (116/224),5,0,75% (12/16),40% (6/15),58% (18/31),"['1', '2', '4', '3']","['2', '1', '5', '4']","['3', '1', '4', '2']",[],[],1.22
19.08.,Barrena A.,1,,,,,,3,6,61%,56% (40/72),52% (24/46),67% (12/18),167 km/h,139 km/h,31% (17/55),53% (27/51),36% (4/11),17,33,47% (8/17),54% (64/118),42% (44/106),48% (108/224),5,2,60% (9/15),25% (4/16),42% (13/31),"['2', '0']","['2', '2', '5', '5']","['2', '3']",[],[],4.38
30.07.,Olivieri G. A.,1,,,,,,0,1,67%,67% (20/30),47% (7/15),100% (3/3),64% (7/11),57% (4/7),75% (3/4),60% (27/45),71% (12/17),63% (39/62),6,0,100% (4/4),100% (3/3),100% (7/7),"['2', '0', '4', '0', '6', '0']",[],[],[],[],2.48
30.07.,Barrena A.,0,,,,,,0,0,61%,36% (4/11),43% (3/7),25% (1/4),33% (10/30),53% (8/15),0% (0/3),29% (5/17),40% (18/45),37% (23/62),4,0,0% (0/3),0% (0/4),0% (0/7),[],[],[],[],[],1.50
29.07.,Barrena A.,2,,,,,,0,2,44%,74% (14/19),63% (15/24),50% (2/4),52% (16/31),61% (17/28),67% (6/9),67% (29/43),56% (33/59),61% (62/102),7,0,75% (6/8),67% (6/9),71% (12/17),"['1', '0', '4', '1', '5', '2']","['2', '1', '4', '1', '6', '3']",[],[],[],1.01
29.07.,Kucera J.,0,,,,,,0,4,53%,48% (15/31),39% (11/28),33% (3/9),26% (5/19),38% (9/24),50% (2/4),44% (26/59),33% (14/43),39% (40/102),3,0,33% (3/9),25% (2/8),29% (5/17),"['2', '4']","['2', '4']",[],[],[],11.70
