Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
23.09.2024,Aboian V.,0,,,,,,1,0,69%,100% (9/9),75% (3/4),0% (0/0),10% (1/10),50% (3/6),0% (0/0),92% (12/13),25% (4/16),55% (16/29),6,0,100% (3/3),0% (0/3),50% (3/6),[],[],[],[],[],1.14
23.09.2024,Zormann Da Silva M.,0,,,,,,0,1,63%,90% (9/10),50% (3/6),0% (0/0),0% (0/9),25% (1/4),0% (0/0),75% (12/16),8% (1/13),45% (13/29),4,0,100% (3/3),0% (0/3),50% (3/6),[],[],[],[],[],5.18
22.09.2024,Zormann Da Silva M.,2,,,,,,0,4,62%,76% (25/33),55% (11/20),33% (1/3),42% (15/36),56% (10/18),50% (4/8),68% (36/53),46% (25/54),57% (61/107),6,0,80% (8/10),44% (4/9),63% (12/19),"['2', '0', '5', '1']","['1', '0', '4', '1']",[],[],[],1.03
22.09.2024,Braga V.,0,,,,,,0,6,67%,58% (21/36),44% (8/18),50% (4/8),24% (8/33),45% (9/20),67% (2/3),54% (29/54),32% (17/53),43% (46/107),4,0,56% (5/9),20% (2/10),37% (7/19),"['2', '5']","['2', '4']",[],[],[],9.65
28.07.2024,Slump S.,2,,,,,,13,6,53%,87% (47/54),40% (19/47),50% (3/6),28% (19/67),50% (12/24),33% (2/6),65% (66/101),34% (31/91),51% (97/192),7,0,80% (12/15),14% (2/14),48% (14/29),"['5', '3']",[],"['2', '1']",[],[],1.22
28.07.2024,Zormann Da Silva M.,1,,,,,,5,0,74%,72% (48/67),50% (12/24),67% (4/6),13% (7/54),60% (28/47),50% (3/6),66% (60/91),35% (35/101),49% (95/192),3,2,86% (12/14),20% (3/15),52% (15/29),[],"['4', '2', '6', '2']","['4', '4']",[],[],4.06
19.05.2024,Basilashvili N.,2,,,,,,4,3,52%,100% (17/17),69% (11/16),0% (0/0),47% (8/17),62% (13/21),63% (5/8),85% (28/33),55% (21/38),69% (49/71),7,0,100% (7/7),71% (5/7),86% (12/14),"['2', '1', '4', '1', '6', '1']","['2', '0', '5', '1']",[],[],[],1.09
19.05.2024,Zormann Da Silva M.,0,,,,,,0,3,45%,53% (9/17),38% (8/21),38% (3/8),0% (0/17),31% (5/16),0% (0/0),45% (17/38),15% (5/33),31% (22/71),3,1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],6.91
18.03.2024,Leite W.,2,,,,,,2,0,56%,67% (18/27),76% (16/21),0% (0/0),59% (17/29),43% (10/23),67% (4/6),71% (34/48),52% (27/52),61% (61/100),7,0,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '4', '1']","['2', '1', '5', '2']",[],[],[],1.32
18.03.2024,Zormann Da Silva M.,0,,,,,,5,1,56%,41% (12/29),57% (13/23),33% (2/6),33% (9/27),24% (5/21),0% (0/0),48% (25/52),29% (14/48),39% (39/100),3,1,38% (3/8),13% (1/8),25% (4/16),[],[],[],[],[],3.24
10.03.2024,Zormann Da Silva M.,0,,,,,,0,0,60%,100% (6/6),50% (2/4),0% (0/0),0% (0/5),0% (0/7),0% (0/0),80% (8/10),0% (0/12),36% (8/22),4,0,100% (2/2),0% (0/3),40% (2/5),[],[],[],[],[],2.66
10.03.2024,Zanellato N.,0,,,,,,1,0,42%,100% (5/5),100% (7/7),0% (0/0),0% (0/6),50% (2/4),0% (0/0),100% (12/12),20% (2/10),64% (14/22),6,0,100% (3/3),0% (0/2),60% (3/5),[],[],[],[],[],1.45
03.03.2024,Villanueva G.,0,,,,,,1,0,62%,100% (8/8),80% (4/5),0% (0/0),29% (2/7),36% (4/11),50% (1/2),92% (12/13),33% (6/18),58% (18/31),5,0,100% (3/3),33% (1/3),67% (4/6),"['1', '0']",[],[],[],[],1.23
03.03.2024,Zormann Da Silva M.,0,,,,,,1,1,39%,71% (5/7),64% (7/11),50% (1/2),0% (0/8),20% (1/5),0% (0/0),67% (12/18),8% (1/13),42% (13/31),5,0,67% (2/3),0% (0/3),33% (2/6),[],[],[],[],[],3.95
28.01.2024,Barrena A.,2,,,,,,0,5,62%,72% (28/39),42% (10/24),75% (3/4),50% (12/24),50% (17/34),50% (4/8),60% (38/63),50% (29/58),55% (67/121),4,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '5', '2']","['1', '0', '3', '2']",[],[],[],1.30
28.01.2024,Zormann Da Silva M.,0,,,,,,0,7,41%,50% (12/24),50% (17/34),50% (4/8),28% (11/39),58% (14/24),25% (1/4),50% (29/58),40% (25/63),45% (54/121),6,2,56% (5/9),11% (1/9),33% (6/18),[],"['1', '1']",[],[],[],3.37
20.11.2023,Bueno G.,2,,,,,,5,0,55%,75% (24/32),69% (18/26),75% (3/4),31% (11/36),52% (13/25),50% (3/6),72% (42/58),39% (24/61),55% (66/119),90% (9/10),30% (3/10),60% (12/20),"['2', '1']","['2', '3', '4', '3']",[],[],[],1.54
20.11.2023,Zormann Da Silva M.,0,,,,,,4,3,59%,69% (25/36),48% (12/25),50% (3/6),25% (8/32),31% (8/26),25% (1/4),61% (37/61),28% (16/58),45% (53/119),70% (7/10),10% (1/10),40% (8/20),[],"['2', '0']",[],[],[],2.40
19.11.2023,Zormann Da Silva M.,2,,,,,,2,1,67%,86% (30/35),47% (8/17),100% (3/3),32% (9/28),47% (7/15),60% (3/5),73% (38/52),37% (16/43),57% (54/95),100% (9/9),33% (3/9),67% (12/18),"['6', '4']","['2', '0', '6', '2']",[],[],[],2.99
19.11.2023,Huertas Del Pino Cordova A.,0,,,,,,3,3,65%,68% (19/28),53% (8/15),40% (2/5),14% (5/35),53% (9/17),0% (0/3),63% (27/43),27% (14/52),43% (41/95),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.37
22.10.2023,Buse I.,2,,,,,,2,4,70%,64% (29/45),32% (6/19),56% (5/9),55% (22/40),41% (9/22),60% (6/10),55% (35/64),50% (31/62),52% (66/126),60% (6/10),55% (6/11),57% (12/21),"['2', '1', '4', '3', '6', '3']","['2', '4', '4', '4', '6', '6']",[],[],[],1.33
22.10.2023,Zormann Da Silva M.,0,,,,,,0,2,65%,45% (18/40),59% (13/22),40% (4/10),36% (16/45),68% (13/19),44% (4/9),50% (31/62),45% (29/64),48% (60/126),45% (5/11),40% (4/10),43% (9/21),"['3', '3']","['2', '1', '4', '1', '6', '5']",[],[],[],3.15
02.10.2023,Luz O.,2,,,,,,3,3,56%,83% (24/29),65% (15/23),50% (1/2),31% (11/35),71% (15/21),60% (3/5),75% (39/52),46% (26/56),60% (65/108),90% (9/10),33% (3/9),63% (12/19),"['6', '4']","['1', '1', '4', '2']",[],[],[],1.26
02.10.2023,Zormann Da Silva M.,0,,,,,,3,5,63%,69% (24/35),29% (6/21),40% (2/5),17% (5/29),35% (8/23),50% (1/2),54% (30/56),25% (13/52),40% (43/108),67% (6/9),10% (1/10),37% (7/19),[],"['1', '0']",[],[],[],3.72
01.10.2023,Zormann Da Silva M.,2,,,,,,6,2,53%,79% (22/28),44% (11/25),67% (4/6),42% (16/38),70% (14/20),56% (5/9),62% (33/53),52% (30/58),57% (63/111),78% (7/9),56% (5/9),67% (12/18),"['4', '2', '5', '3']","['1', '0', '2', '1', '6', '3']",[],[],[],1.06
01.10.2023,Nusdeo J. M.,0,,,,,,0,3,66%,58% (22/38),30% (6/20),44% (4/9),21% (6/28),56% (14/25),33% (2/6),48% (28/58),38% (20/53),43% (48/111),44% (4/9),22% (2/9),33% (6/18),"['3', '4']","['1', '1']",[],[],[],8.20
24.09.2023,Bicknell B.,2,,,,,,4,4,63%,73% (43/59),56% (19/34),80% (4/5),22% (12/54),44% (11/25),40% (2/5),67% (62/93),29% (23/79),49% (85/172),93% (13/14),13% (2/15),52% (15/29),"['3', '2']",[],"['6', '4']",[],[],1.37
24.09.2023,Zormann Da Silva M.,1,,,,,,7,1,68%,78% (42/54),56% (14/25),60% (3/5),27% (16/59),44% (15/34),20% (1/5),71% (56/79),33% (31/93),51% (87/172),87% (13/15),7% (1/14),48% (14/29),[],"['2', '0']",[],[],[],2.94
17.09.2023,Monzon I.,2,,,,,,0,3,63%,78% (25/32),58% (11/19),100% (1/1),42% (16/38),62% (16/26),36% (4/11),71% (36/51),50% (32/64),59% (68/115),100% (8/8),50% (4/8),75% (12/16),"['2', '1', '4', '1']","['1', '0', '5', '2']",[],[],[],2.24
17.09.2023,Zormann Da Silva M.,0,,,,,,0,4,59%,58% (22/38),38% (10/26),64% (7/11),22% (7/32),42% (8/19),0% (0/1),50% (32/64),29% (15/51),41% (47/115),50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.59
13.09.2023,Pucinelli de Almeida M.,2,,,,,,4,0,71%,67% (31/46),74% (14/19),100% (2/2),27% (12/44),60% (12/20),40% (2/5),69% (45/65),38% (24/64),53% (69/129),100% (10/10),20% (2/10),60% (12/20),"['5', '4']","['5', '4']",[],[],[],1.26
13.09.2023,Zormann Da Silva M.,0,,,,,,2,2,69%,73% (32/44),40% (8/20),60% (3/5),33% (15/46),26% (5/19),0% (0/2),63% (40/64),31% (20/65),47% (60/129),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],3.63
11.09.2023,Zormann Da Silva M.,2,,,,,,4,5,61%,67% (41/61),41% (16/39),50% (6/12),39% (27/70),69% (27/39),40% (6/15),57% (57/100),50% (54/109),53% (111/209),60% (9/15),43% (6/14),52% (15/29),"['1', '1']","['1', '0', '4', '1']","['2', '1', '3', '2', '6', '5']",[],[],1.93
