02.01.2024,Thiem D.,0,5,1,,,,3,3,63%,68% (23/34),50% (10/20),50% (3/6),10% (3/31),20% (3/15),0% (0/0),5,61% (33/54),13% (6/46),39% (39/100),1,67% (6/9),0% (0/10),32% (6/19),['7'],"['2', '5']",[],[],[],2.41
02.01.2024,Nadal R.,2,7,6,,,,3,1,67%,90% (28/31),80% (12/15),0% (0/0),32% (11/34),50% (10/20),50% (3/6),6,87% (40/46),39% (21/54),61% (61/100),5,100% (10/10),33% (3/9),68% (13/19),[],[],[],[],[],1.58
ATP - SINGLES :  Brisbane (Australia) - Qualification,hard,header
31.12.2023,Thiem D.,2,3,6,6,,,4,5,64%,79% (49/62),34% (12/35),80% (4/5),17% (8/48),52% (22/42),40% (2/5),30,17,82% (14/17),5,63% (61/97),33% (30/90),49% (91/187),3,93% (13/14),13% (2/15),52% (15/29),['2'],[],[],[],[],1.52
31.12.2023,Zeppieri G.,1,6,4,4,,,14,3,53%,83% (40/48),48% (20/42),60% (3/5),21% (13/62),66% (23/35),20% (1/5),33,15,50% (9/18),10,67% (60/90),37% (36/97),51% (96/187),3,87% (13/15),7% (1/14),48% (14/29),[],['6'],['6'],[],[],2.54
30.12.2023,Thiem D.,2,2,7^7,6,,,8,3,70%,70% (50/71),57% (17/30),67% (6/9),32% (22/69),45% (15/33),25% (2/8),37,13,77% (23/30),7,66% (67/101),36% (37/102),51% (104/203),3,80% (12/15),13% (2/15),47% (14/30),"['3', '6']","['5', '2']",[],[],[],1.20
30.12.2023,McCabe J.,1,6,6^4,4,,,10,3,68%,68% (47/69),55% (18/33),75% (6/8),30% (21/71),43% (13/30),33% (3/9),30,12,53% (16/30),5,64% (65/102),34% (34/101),49% (99/203),3,87% (13/15),20% (3/15),53% (16/30),[],"['4', '2', '3']",['6'],[],[],4.26
ATP - SINGLES :  Metz (France),hard,header
07.11.2023,Thiem D.,1,6^5,6,3,,,4,3,57%,73% (43/59),52% (23/44),60% (3/5),16% (9/57),48% (16/33),33% (2/6),8,64% (66/103),28% (25/90),47% (91/193),3,87% (13/15),13% (2/16),48% (15/31),"['1', '5', '7']",['3'],['5'],[],[],1.37
07.11.2023,Humbert U.,2,7^7,4,6,,,11,2,63%,84% (48/57),52% (17/33),67% (4/6),27% (16/59),48% (21/44),40% (2/5),6,72% (65/90),36% (37/103),53% (102/193),3,88% (14/16),13% (2/15),52% (16/31),['1'],"['3', '5']",[],[],[],3.10
06.11.2023,Thiem D.,2,6,6,,,,6,2,71%,80% (28/35),64% (9/14),100% (1/1),32% (12/38),57% (12/21),33% (3/9),7,76% (37/49),41% (24/59),56% (61/108),5,100% (9/9),33% (3/9),67% (12/18),[],[],[],[],[],4.23
06.11.2023,Martineau M.,0,4,2,,,,4,3,64%,68% (26/38),43% (9/21),67% (6/9),20% (7/35),36% (5/14),0% (0/1),4,59% (35/59),24% (12/49),44% (47/108),1,67% (6/9),0% (0/9),33% (6/18),['5'],"['1', '5']",[],[],[],1.23
ATP - SINGLES :  Paris (France),hard,header
02.11.2023,Thiem D.,0,4,2,,,,4,4,61%,67% (22/33),48% (10/21),50% (3/6),19% (7/37),52% (12/23),0% (0/5),18,7,67% (10/15),6,59% (32/54),32% (19/60),45% (51/114),1,67% (6/9),0% (0/9),33% (6/18),['4'],"['2', '4']",[],[],[],2.52
02.11.2023,Rune H.,2,6,6,,,,6,3,62%,81% (30/37),48% (11/23),100% (5/5),33% (11/33),52% (11/21),50% (3/6),28,5,58% (11/19),6,68% (41/60),41% (22/54),55% (63/114),5,100% (9/9),33% (3/9),67% (12/18),[],[],[],[],[],1.53
31.10.2023,Thiem D.,2,3,6,7,,,8,2,58%,71% (41/58),52% (22/42),77% (10/13),22% (10/46),55% (21/38),80% (4/5),36,10,88% (21/24),5,63% (63/100),37% (31/84),51% (94/184),4,80% (12/15),27% (4/15),53% (16/30),['5'],['2'],['5'],[],[],2.02
31.10.2023,Wawrinka S.,1,6,3,5,,,10,6,55%,78% (36/46),45% (17/38),20% (1/5),29% (17/58),48% (20/42),23% (3/13),35,14,58% (14/24),6,63% (53/84),37% (37/100),49% (90/184),3,73% (11/15),20% (3/15),47% (14/30),[],"['2', '5']","['4', '6']",[],[],1.82
ATP - SINGLES :  Paris (France) - Qualification,hard,header
29.10.2023,Thiem D.,2,6,6,,,,4,4,52%,79% (23/29),70% (19/27),0% (0/0),27% (8/30),52% (14/27),33% (2/6),16,9,56% (10/18),6,75% (42/56),39% (22/57),57% (64/113),3,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],1.65
29.10.2023,O'Connell C.,0,4,3,,,,7,0,53%,73% (22/30),48% (13/27),67% (4/6),21% (6/29),30% (8/27),0% (0/0),24,13,75% (12/16),4,61% (35/57),25% (14/56),43% (49/113),1,78% (7/9),0% (0/10),37% (7/19),['6'],['5'],[],[],[],2.25
28.10.2023,Thiem D.,2,6,4,7,,,4,6,55%,83% (35/42),47% (16/34),25% (1/4),32% (17/53),60% (25/42),60% (6/10),29,14,81% (21/26),6,67% (51/76),44% (42/95),54% (93/171),7,79% (11/14),40% (6/15),59% (17/29),[],"['2', '4']",['2'],[],[],1.62
28.10.2023,Sonego L.,1,1,6,5,,,7,5,56%,68% (36/53),40% (17/42),40% (4/10),17% (7/42),53% (18/34),75% (3/4),28,18,47% (8/17),6,56% (53/95),33% (25/76),46% (78/171),3,60% (9/15),21% (3/14),41% (12/29),"['2', '4', '6']",['2'],"['3', '7']",[],[],2.31
ATP - SINGLES :  Vienna (Austria),hard,header
24.10.2023,Thiem D.,0,6^5,4,,,,3,0,59%,73% (29/40),68% (19/28),75% (3/4),19% (9/48),44% (14/32),0% (0/3),25,7,68% (19/28),6,71% (48/68),29% (23/80),48% (71/148),1,91% (10/11),0% (0/11),45% (10/22),"['1', '3', '6']",['2'],[],[],[],1.36
24.10.2023,Tsitsipas S.,2,7^7,6,,,,10,1,60%,81% (39/48),56% (18/32),100% (3/3),28% (11/40),32% (9/28),25% (1/4),31,9,72% (18/25),8,71% (57/80),29% (20/68),52% (77/148),3,100% (11/11),9% (1/11),55% (12/22),"['1', '3']",[],[],[],[],3.20
ATP - SINGLES :  Antwerp (Belgium),hard,header
20.10.2023,Thiem D.,1,4,7,4,,,14,3,68%,74% (46/62),55% (16/29),0% (0/3),30% (24/81),58% (21/36),13% (2/15),36,12,81% (17/21),6,68% (62/91),38% (45/117),51% (107/208),2,81% (13/16),13% (2/16),47% (15/32),['3'],[],"['1', '4']",[],[],2.11
20.10.2023,Hanfmann Y.,2,6,5,6,,,6,4,69%,70% (57/81),42% (15/36),87% (13/15),26% (16/62),45% (13/29),100% (3/3),36,14,68% (21/31),5,62% (72/117),32% (29/91),49% (101/208),3,88% (14/16),19% (3/16),53% (17/32),[],['7'],['1'],[],[],1.73
18.10.2023,Thiem D.,2,3,7^9,6,,,5,5,62%,81% (51/63),41% (16/39),67% (4/6),26% (17/65),47% (15/32),50% (3/6),30,13,67% (12/18),9,66% (67/102),33% (32/97),50% (99/199),5,86% (12/14),20% (3/15),52% (15/29),['4'],"['3', '6']",[],[],[],2.35
18.10.2023,Nardi L.,1,6,6^7,2,,,7,3,67%,74% (48/65),53% (17/32),50% (3/6),19% (12/63),59% (23/39),33% (2/6),36,14,55% (12/22),6,67% (65/97),34% (35/102),50% (100/199),3,80% (12/15),14% (2/14),48% (14/29),[],"['3', '2', '8']","['1', '3']",[],[],1.60
CHALLENGER MEN - SINGLES :  Bratislava 2 (Slovakia),hard,header
12.10.2023,Thiem D.,1,1,6,6^5,,,8,2,62%,68% (38/56),57% (20/35),63% (5/8),18% (11/60),44% (8/18),100% (2/2),7,64% (58/91),24% (19/78),46% (77/169),3,79% (11/14),13% (2/15),45% (13/29),"['3', '5']",['4'],"['3', '5', '7']",[],[],1.42
12.10.2023,Diallo G.,2,6,4,7^7,,,15,2,77%,82% (49/60),56% (10/18),0% (0/2),32% (18/56),43% (15/35),38% (3/8),8,76% (59/78),36% (33/91),54% (92/169),5,87% (13/15),21% (3/14),55% (16/29),[],"['4', '6']","['3', '5']",[],[],2.74
10.10.2023,Thiem D.,2,7^7,6,,,,4,2,72%,75% (36/48),63% (12/19),0% (0/1),34% (19/56),53% (8/15),22% (2/9),7,72% (48/67),38% (27/71),54% (75/138),3,91% (10/11),20% (2/10),57% (12/21),"['4', '2']",[],[],[],[],1.40
10.10.2023,Sachko V.,0,6^5,3,,,,3,1,79%,66% (37/56),47% (7/15),78% (7/9),25% (12/48),37% (7/19),100% (1/1),7,62% (44/71),28% (19/67),46% (63/138),3,80% (8/10),9% (1/11),43% (9/21),"['4', '1', '4', '6', '7']",['5'],[],[],[],2.82
ATP - SINGLES :  Astana (Kazakhstan),hard,header
01.10.2023,Thiem D.,1,7,4,2,,,5,2,66%,68% (48/71),49% (18/37),80% (12/15),15% (8/53),45% (13/29),33% (1/3),7,61% (66/108),26% (21/82),46% (87/190),3,80% (12/15),7% (1/15),43% (13/30),[],['4'],"['3', '5']",[],[],1.82
01.10.2023,Ofner S.,2,5,6,6,,,4,2,65%,85% (45/53),55% (16/29),67% (2/3),32% (23/71),51% (19/37),20% (3/15),7,74% (61/82),39% (42/108),54% (103/190),5,93% (14/15),20% (3/15),57% (17/30),['7'],[],[],[],[],2.02
30.09.2023,Thiem D.,2,6,4,7^7,,,7,3,64%,76% (45/59),58% (19/33),78% (7/9),31% (19/61),38% (15/39),29% (2/7),7,70% (64/92),34% (34/100),51% (98/192),3,88% (14/16),13% (2/15),52% (16/31),[],"['4', '6']",['2'],[],[],1.96
30.09.2023,Giron M.,1,3,6,6^2,,,11,0,61%,69% (42/61),62% (24/39),71% (5/7),24% (14/59),42% (14/33),22% (2/9),11,66% (66/100),30% (28/92),49% (94/192),3,87% (13/15),13% (2/16),48% (15/31),['5'],['4'],"['2', '3', '6', '7']",[],[],1.87
28.09.2023,Thiem D.,2,6,7^10,,,,6,4,56%,80% (35/44),47% (16/34),75% (3/4),32% (15/47),50% (15/30),29% (2/7),4,65% (51/78),39% (30/77),52% (81/155),3,91% (10/11),20% (2/10),57% (12/21),[],"['3', '3', '8']",[],[],[],2.86
28.09.2023,Varillas J. P.,0,3,6^8,,,,5,2,61%,68% (32/47),50% (15/30),71% (5/7),20% (9/44),53% (18/34),25% (1/4),6,61% (47/77),35% (27/78),48% (74/155),2,80% (8/10),9% (1/11),43% (9/21),['2'],"['2', '3', '8', '9']",[],[],[],1.43
ATP - SINGLES :  US Open (USA),hard,header
31.08.2023,Thiem D.,0,6^1,0,,,,2,2,65%,67% (20/30),44% (7/16),80% (4/5),27% (8/30),33% (4/12),50% (1/2),15,9,68% (13/19),5,59% (27/46),29% (12/42),44% (39/88),2,83% (5/6),14% (1/7),46% (6/13),1318,"['3', '1', '4', '7']",[],[],[],[],2.00
31.08.2023,Shelton B.,1,7^7,1,,,,7,2,71%,73% (22/30),67% (8/12),50% (1/2),33% (10/30),56% (9/16),20% (1/5),21,14,60% (15/25),8,71% (30/42),41% (19/46),56% (49/88),3,86% (6/7),17% (1/6),54% (7/13),1432,['4'],[],[],[],[],1.83
28.08.2023,Thiem D.,3,6,6,6,,,8,5,59%,73% (35/48),58% (19/33),50% (2/4),26% (11/42),69% (31/45),60% (6/10),26,21,60% (15/25),6,66% (53/80),48% (42/87),57% (95/167),5,86% (12/14),46% (6/13),67% (18/27),2698,['3'],[],['3'],[],[],1.53
28.08.2023,Bublik A.,0,3,2,4,,,6,17,48%,74% (31/42),31% (14/45),40% (4/10),27% (13/48),42% (14/33),50% (2/4),27,44,59% (13/22),5,52% (45/87),34% (27/80),43% (72/167),2,54% (7/13),14% (2/14),33% (9/27),2656,"['4', '5']","['2', '4']","['1', '5']",[],[],2.55
ATP - SINGLES :  Kitzbuhel (Austria),clay,header
05.08.2023,Thiem D.,0,3,1,,,,5,2,62%,59% (19/32),40% (8/20),33% (2/6),21% (8/39),50% (7/14),0% (0/2),4,52% (27/52),28% (15/53),40% (42/105),1,50% (4/8),0% (0/8),25% (4/16),['3'],"['1', '4', '6']",[],[],[],1.84
05.08.2023,Baez S.,2,6,6,,,,0,2,74%,79% (31/39),50% (7/14),100% (2/2),41% (13/32),60% (12/20),67% (4/6),6,72% (38/53),48% (25/52),60% (63/105),4,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],1.97
04.08.2023,Thiem D.,2,6^3,7,7^10,,,8,5,61%,71% (65/91),60% (35/58),100% (12/12),26% (21/82),30% (12/40),25% (1/4),5,67% (100/149),27% (33/122),49% (133/271),3,100% (18/18),6% (1/18),53% (19/36),"['1', '6']",[],"['3', '6']",[],[],1.51
04.08.2023,Djere L.,1,7^7,5,6^8,,,9,2,67%,74% (61/82),70% (28/40),75% (3/4),29% (26/91),40% (23/58),0% (0/12),7,73% (89/122),33% (49/149),51% (138/271),3,94% (17/18),0% (0/18),47% (17/36),[],['6'],"['3', '6', '9']",[],[],2.33
03.08.2023,Thiem D.,2,4,6,6,,,6,3,63%,79% (41/52),58% (18/31),50% (1/2),24% (12/50),44% (16/36),20% (2/10),8,71% (59/83),33% (28/86),51% (87/169),3,93% (14/15),14% (2/14),55% (16/29),['1'],[],[],[],[],1.76
03.08.2023,Rinderknech A.,1,6,3,4,,,10,5,58%,76% (38/50),56% (20/36),80% (8/10),21% (11/52),42% (13/31),50% (1/2),7,67% (58/86),29% (24/83),49% (82/169),2,86% (12/14),7% (1/15),45% (13/29),[],['3'],['2'],[],[],2.07
02.08.2023,Thiem D.,2,1,6,6,,,6,4,74%,76% (35/46),56% (9/16),50% (2/4),23% (10/44),55% (18/33),30% (3/10),6,71% (44/62),36% (28/77),52% (72/139),3,83% (10/12),25% (3/12),54% (13/24),"['2', '4']",[],[],[],[],1.90
02.08.2023,Zhang Z.,1,6,3,2,,,8,3,57%,77% (34/44),45% (15/33),70% (7/10),24% (11/46),44% (7/16),50% (2/4),4,64% (49/77),29% (18/62),48% (67/139),5,75% (9/12),17% (2/12),46% (11/24),[],['3'],"['1', '5']",[],[],1.90
01.08.2023,Thiem D.,2,7^7,7^8,,,,10,2,64%,69% (41/59),64% (21/33),78% (7/9),31% (18/59),48% (13/27),40% (2/5),7,67% (62/92),36% (31/86),52% (93/178),5,83% (10/12),17% (2/12),50% (12/24),['3'],"['2', '2', '3', '5']",[],[],[],3.39
01.08.2023,Bagnis F.,0,6^3,6^6,,,,6,2,69%,69% (41/59),52% (14/27),60% (3/5),31% (18/59),36% (12/33),22% (2/9),5,64% (55/86),33% (30/92),48% (85/178),3,83% (10/12),17% (2/12),50% (12/24),"['3', '3', '6']","['2', '2', '3', '8']",[],[],[],1.33
ATP - SINGLES :  Umag (Croatia),clay,header
27.07.2023,Thiem D.,0,3,5,,,,4,4,53%,66% (21/32),46% (13/28),50% (3/6),18% (7/38),44% (11/25),50% (1/2),8,57% (34/60),29% (18/63),42% (52/123),2,70% (7/10),9% (1/11),38% (8/21),['3'],"['3', '6']",[],[],[],1.74
27.07.2023,Lehecka J.,2,6,7,,,,3,2,60%,82% (31/38),56% (14/25),50% (1/2),34% (11/32),54% (15/28),50% (3/6),6,71% (45/63),43% (26/60),58% (71/123),3,91% (10/11),30% (3/10),62% (13/21),[],['4'],[],[],[],2.12
24.07.2023,Thiem D.,2,6,7,,,,3,5,58%,84% (38/45),45% (15/33),100% (6/6),26% (11/42),48% (11/23),29% (2/7),6,68% (53/78),34% (22/65),52% (75/143),3,100% (11/11),18% (2/11),59% (13/22),[],[],[],[],[],1.49
