Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF MEN - SINGLES M25 Porto (Portugal),hard,header
CHALLENGER MEN - SINGLES Pozoblanco (Spain) - Qualification,hard,header
14.07.,Parker S.,0,,,,,,9,6,62%,71% (39/55),47% (16/34),67% (8/12),30% (20/67),55% (16/29),36% (4/11),23,50,56% (5/9),62% (55/89),38% (36/96),49% (91/185),4,4,67% (8/12),33% (4/12),50% (12/24),[],[],[],[],[],0
14.07.,Martinez A.,2,,,,,,3,7,70%,70% (47/67),45% (13/29),64% (7/11),29% (16/55),53% (18/34),33% (4/12),21,47,88% (7/8),63% (60/96),38% (34/89),51% (94/185),6,0,67% (8/12),33% (4/12),50% (12/24),[],[],[],[],[],0
13.07.,Parker S.,2,,,,,,3,4,51%,81% (30/37),60% (21/35),75% (3/4),24% (13/55),49% (17/35),27% (3/11),26,55,75% (9/12),71% (51/72),33% (30/90),50% (81/162),7,0,92% (12/13),21% (3/14),56% (15/27),[],[],[],[],[],0
13.07.,Callejon H. S.,1,,,,,,0,0,61%,76% (42/55),51% (18/35),73% (8/11),19% (7/37),40% (14/35),25% (1/4),13,35,50% (4/8),67% (60/90),29% (21/72),50% (81/162),3,1,79% (11/14),8% (1/13),44% (12/27),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Ilkley (United Kingdom) - Qualification,grass,header
09.06.,Parker S.,0,,,,,,6,3,64%,76% (22/29),50% (8/16),0% (0/2),19% (7/37),38% (8/21),0% (0/0),67% (30/45),26% (15/58),44% (45/103),5,1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],0
09.06.,Crawford O.,2,,,,,,2,0,64%,81% (30/37),62% (13/21),0% (0/0),24% (7/29),50% (8/16),100% (2/2),74% (43/58),33% (15/45),56% (58/103),5,0,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],0
08.06.,Parker S.,2,,,,,,5,0,65%,80% (32/40),50% (11/22),50% (1/2),26% (10/38),73% (19/26),44% (4/9),69% (43/62),45% (29/64),57% (72/126),10,0,89% (8/9),40% (4/10),63% (12/19),[],[],[],[],[],0
08.06.,Bouquier A.,0,,,,,,3,9,59%,74% (28/38),27% (7/26),56% (5/9),20% (8/40),50% (11/22),50% (1/2),55% (35/64),31% (19/62),43% (54/126),0,0,60% (6/10),11% (1/9),37% (7/19),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Birmingham (United Kingdom) - Qualification,grass,header
01.06.,Parker S.,0,,,,,,7,4,52%,74% (20/27),28% (7/25),43% (3/7),23% (9/39),47% (7/15),0% (0/4),52% (27/52),30% (16/54),41% (43/106),3,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],0
01.06.,Cassone M.,2,,,,,,6,3,72%,77% (30/39),53% (8/15),100% (4/4),26% (7/27),72% (18/25),57% (4/7),70% (38/54),48% (25/52),59% (63/106),7,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Chisinau (Moldova),hard,header
30.05.,Parker S.,1,,,,,,11,2,58%,81% (35/43),58% (18/31),60% (3/5),27% (20/74),46% (19/41),8% (1/12),72% (53/74),34% (39/115),49% (92/189),4,0,86% (12/14),7% (1/15),45% (13/29),[],[],[],[],[],0
30.05.,Samuel T.,2,,,,,,7,2,64%,73% (54/74),54% (22/41),92% (11/12),19% (8/43),42% (13/31),40% (2/5),66% (76/115),28% (21/74),51% (97/189),6,0,93% (14/15),14% (2/14),55% (16/29),[],[],[],[],[],0
29.05.,Parker S.,2,,,,,,10,0,62%,83% (24/29),72% (13/18),0% (0/0),37% (13/35),50% (11/22),43% (3/7),79% (37/47),42% (24/57),59% (61/104),8,0,100% (9/9),33% (3/9),67% (12/18),[],[],[],[],[],0
29.05.,Giustino L.,0,,,,,,3,3,61%,63% (22/35),50% (11/22),57% (4/7),17% (5/29),28% (5/18),0% (0/0),58% (33/57),21% (10/47),41% (43/104),2,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],0
27.05.,Parker S.,2,,,,,,5,0,65%,88% (21/24),62% (8/13),0% (0/0),56% (22/39),47% (7/15),56% (5/9),78% (29/37),54% (29/54),64% (58/91),8,0,100% (7/7),63% (5/8),80% (12/15),[],[],[],[],[],0
27.05.,Snitari I.,0,,,,,,0,1,72%,44% (17/39),53% (8/15),44% (4/9),13% (3/24),38% (5/13),0% (0/0),46% (25/54),22% (8/37),36% (33/91),2,1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Chisinau (Moldova) - Qualification,hard,header
