Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Savannah (USA),clay,header
24.04.2024,Sandgren T.,1,6,0,1,,,2,3,58%,66% (21/32),35% (8/23),44% (4/9),38% (18/48),45% (15/33),25% (2/8),53% (29/55),41% (33/81),46% (62/136),4,2,50% (5/10),20% (2/10),35% (7/20),[],[],[],[],[],2.06
24.04.2024,Boyer T.,2,1,6,6,,,7,0,59%,63% (30/48),55% (18/33),75% (6/8),34% (11/32),65% (15/23),56% (5/9),59% (48/81),47% (26/55),54% (74/136),6,0,80% (8/10),50% (5/10),65% (13/20),[],[],[],[],[],1.71
23.04.2024,Sandgren T.,2,6,7^7,,,,9,0,58%,76% (35/46),55% (18/33),86% (6/7),32% (12/38),47% (14/30),67% (2/3),67% (53/79),38% (26/68),54% (79/147),7,0,91% (10/11),20% (2/10),57% (12/21),[],[],[],[],[],1.47
23.04.2024,Kwiatkowski T. S.,0,3,6^4,,,,4,2,56%,68% (26/38),53% (16/30),33% (1/3),24% (11/46),45% (15/33),14% (1/7),62% (42/68),33% (26/79),46% (68/147),3,0,80% (8/10),9% (1/11),43% (9/21),[],[],[],[],[],2.59
CHALLENGER MEN - SINGLES :  Tallahassee (USA),clay,header
18.04.2024,Sandgren T.,1,2,7^7,1,,,8,4,65%,67% (42/63),47% (16/34),50% (4/8),28% (19/67),41% (18/44),0% (0/8),60% (58/97),33% (37/111),46% (95/208),2,0,69% (9/13),0% (0/14),33% (9/27),[],[],[],[],[],1.48
18.04.2024,Kozlov S.,2,6,6^5,6,,,7,1,60%,72% (48/67),59% (26/44),100% (8/8),33% (21/63),53% (18/34),50% (4/8),67% (74/111),40% (39/97),54% (113/208),8,0,100% (14/14),31% (4/13),67% (18/27),[],[],[],[],[],2.56
16.04.2024,Sandgren T.,2,7,6,,,,8,2,60%,82% (36/44),52% (15/29),100% (2/2),34% (17/50),52% (17/33),15% (2/13),70% (51/73),41% (34/83),54% (85/156),5,0,100% (11/11),20% (2/10),62% (13/21),[],[],[],[],[],1.95
16.04.2024,Damm M.,0,5,3,,,,8,6,60%,66% (33/50),48% (16/33),85% (11/13),18% (8/44),48% (14/29),0% (0/2),59% (49/83),30% (22/73),46% (71/156),5,0,80% (8/10),0% (0/11),38% (8/21),[],[],[],[],[],1.79
CHALLENGER MEN - SINGLES :  Sarasota (USA),clay,header
13.04.2024,Sandgren T.,1,2,6,4,,,5,8,43%,73% (38/52),43% (29/68),79% (15/19),21% (9/43),48% (16/33),50% (2/4),56% (69/124),33% (25/76),47% (94/200),3,0,71% (10/14),15% (2/13),44% (12/27),[],[],[],[],[],3.08
13.04.2024,Bergs Z.,2,6,3,6,,,8,5,57%,79% (34/43),52% (17/33),50% (2/4),27% (14/52),57% (39/68),21% (4/19),67% (51/76),44% (55/124),53% (106/200),7,0,85% (11/13),29% (4/14),56% (15/27),[],[],[],[],[],1.34
12.04.2024,Sandgren T.,2,6,6,,,,4,3,55%,83% (24/29),58% (14/24),100% (2/2),37% (16/43),62% (8/13),30% (3/10),72% (38/53),43% (24/56),57% (62/109),5,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],1.90
12.04.2024,Kozlov S.,0,1,4,,,,0,3,77%,63% (27/43),38% (5/13),70% (7/10),17% (5/29),42% (10/24),0% (0/2),57% (32/56),28% (15/53),43% (47/109),5,2,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.82
10.04.2024,Sandgren T.,2,6,1,6,,,7,9,56%,84% (32/38),37% (11/30),33% (1/3),28% (9/32),50% (18/36),67% (4/6),63% (43/68),40% (27/68),51% (70/136),8,0,67% (6/9),42% (5/12),52% (11/21),[],[],[],[],[],2.33
10.04.2024,Popko D.,1,2,6,2,,,5,3,47%,72% (23/32),50% (18/36),33% (2/6),16% (6/38),63% (19/30),67% (2/3),60% (41/68),37% (25/68),49% (66/136),2,1,58% (7/12),33% (3/9),48% (10/21),[],[],[],[],[],1.57
09.04.2024,Sandgren T.,2,4,6,6,,,8,4,56%,78% (38/49),49% (19/39),50% (2/4),29% (19/66),73% (22/30),40% (4/10),65% (57/88),43% (41/96),53% (98/184),4,0,86% (12/14),31% (4/13),59% (16/27),[],[],[],[],[],2.23
09.04.2024,Kwiatkowski T. S.,1,6,3,2,,,6,10,69%,71% (47/66),27% (8/30),60% (6/10),22% (11/49),51% (20/39),50% (2/4),57% (55/96),35% (31/88),47% (86/184),6,1,69% (9/13),14% (2/14),41% (11/27),[],[],[],[],[],1.62
ATP - SINGLES :  Dallas (USA),hard,header
06.02.2024,Sandgren T.,1,3,6,1,,,13,0,66%,73% (38/52),41% (11/27),67% (6/9),24% (13/55),43% (10/23),25% (1/4),28,12,55% (11/20),62% (49/79),29% (23/78),46% (72/157),2,0,75% (9/12),8% (1/13),40% (10/25),[],[],[],[],[],3.00
06.02.2024,Michelsen A.,2,6,3,6,,,12,3,71%,76% (42/55),57% (13/23),75% (3/4),27% (14/52),59% (16/27),33% (3/9),32,11,65% (17/26),71% (55/78),38% (30/79),54% (85/157),8,0,92% (12/13),25% (3/12),60% (15/25),[],[],[],[],[],1.40
ATP - SINGLES :  Dallas (USA) - Qualification,hard,header
05.02.2024,Sandgren T.,2,7,7^7,,,,16,0,71%,88% (42/48),60% (12/20),100% (1/1),31% (20/65),55% (21/38),11% (1/9),33,5,55% (11/20),79% (54/68),40% (41/103),56% (95/171),6,0,100% (12/12),8% (1/12),54% (13/24),[],[],[],[],[],1.62
05.02.2024,Marchenko I.,0,5,6^5,,,,6,4,63%,69% (45/65),45% (17/38),89% (8/9),13% (6/48),40% (8/20),0% (0/1),25,18,59% (10/17),60% (62/103),21% (14/68),44% (76/171),4,3,92% (11/12),0% (0/12),46% (11/24),[],[],[],[],[],2.31
05.02.2024,Sandgren T.,2,6,7^7,,,,15,2,64%,85% (33/39),45% (10/22),50% (1/2),29% (10/34),56% (15/27),38% (3/8),19,9,67% (4/6),70% (43/61),41% (25/61),56% (68/122),8,0,90% (9/10),30% (3/10),60% (12/20),[],[],[],[],[],1.74
05.02.2024,Shimabukuro S.,0,2,6^2,,,,0,2,56%,71% (24/34),44% (12/27),63% (5/8),15% (6/39),55% (12/22),50% (1/2),20,19,75% (12/16),59% (36/61),30% (18/61),44% (54/122),2,0,70% (7/10),10% (1/10),40% (8/20),[],[],[],[],[],2.02
CHALLENGER MEN - SINGLES :  Cleveland (USA),hard,header
02.02.2024,Sandgren T.,1,4,7,2,,,11,10,60%,70% (45/64),40% (17/42),60% (6/10),12% (5/43),42% (13/31),50% (2/4),58% (62/106),24% (18/74),44% (80/180),4,2,73% (11/15),13% (2/15),43% (13/30),[],[],[],[],[],2.08
02.02.2024,Kudla D.,2,6,5,6,,,13,3,58%,88% (38/43),58% (18/31),50% (2/4),30% (19/64),60% (25/42),40% (4/10),76% (56/74),42% (44/106),56% (100/180),6,0,87% (13/15),27% (4/15),57% (17/30),[],[],[],[],[],1.69
31.01.2024,Sandgren T.,2,6,7^7,,,,12,1,60%,86% (31/36),46% (11/24),80% (4/5),38% (15/40),59% (16/27),31% (4/13),70% (42/60),46% (31/67),57% (73/127),6,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],1.59
31.01.2024,Fanselow S.,0,0,6^4,,,,3,4,60%,63% (25/40),41% (11/27),69% (9/13),14% (5/36),54% (13/24),20% (1/5),54% (36/67),30% (18/60),43% (54/127),4,3,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],2.28
30.01.2024,Sandgren T.,2,6^6,7,6,,,23,5,64%,75% (53/71),58% (23/40),75% (3/4),24% (15/63),46% (18/39),43% (3/7),68% (76/111),32% (33/102),51% (109/213),5,0,94% (16/17),18% (3/17),56% (19/34),[],[],[],[],[],1.27
30.01.2024,Handel T.,1,7^8,5,4,,,9,3,62%,76% (48/63),54% (21/39),57% (4/7),25% (18/71),43% (17/40),25% (1/4),68% (69/102),32% (35/111),49% (104/213),5,1,82% (14/17),6% (1/17),44% (15/34),[],[],[],[],[],3.58
CHALLENGER MEN - SINGLES :  Indian Wells 2 (USA),hard,header
24.01.2024,Sandgren T.,1,6,6^4,6^3,,,12,2,49%,61% (31/51),61% (33/54),60% (3/5),37% (20/54),42% (16/38),71% (5/7),61% (64/105),39% (36/92),51% (100/197),3,1,87% (13/15),33% (5/15),60% (18/30),[],[],[],[],[],1.23
24.01.2024,Svajda T.,2,0,7^7,7^7,,,3,1,59%,63% (34/54),58% (22/38),29% (2/7),39% (20/51),39% (21/54),40% (2/5),61% (56/92),39% (41/105),49% (97/197),7,0,67% (10/15),13% (2/15),40% (12/30),[],[],[],[],[],3.96
CHALLENGER MEN - SINGLES :  Nonthaburi 3 (Thailand),hard,header
18.01.2024,Sandgren T.,1,7^12,5,6^2,,,16,4,57%,86% (51/59),67% (30/45),0% (0/1),12% (8/67),26% (9/35),0% (0/0),78% (81/104),17% (17/102),48% (98/206),2,0,94% (17/18),0% (0/18),47% (17/36),[],[],[],[],[],1.90
18.01.2024,Moreno De Alboran N.,2,6^10,7,7^7,,,14,0,66%,88% (59/67),74% (26/35),0% (0/0),14% (8/59),33% (15/45),100% (1/1),83% (85/102),22% (23/104),52% (108/206),8,0,100% (18/18),6% (1/18),53% (19/36),[],[],[],[],[],1.84
16.01.2024,Sandgren T.,2,6,7,,,,11,1,59%,79% (34/43),43% (13/30),80% (4/5),26% (11/43),58% (15/26),43% (3/7),64% (47/73),38% (26/69),51% (73/142),8,0,91% (10/11),27% (3/11),59% (13/22),[],[],[],[],[],2.09
16.01.2024,Hsu Y. H.,0,4,5,,,,4,3,62%,74% (32/43),42% (11/26),57% (4/7),21% (9/43),57% (17/30),20% (1/5),62% (43/69),36% (26/73),49% (69/142),2,1,73% (8/11),9% (1/11),41% (9/22),[],[],[],[],[],1.70
CHALLENGER MEN - SINGLES :  Nonthaburi 3 (Thailand) - Qualification,hard,header
15.01.2024,Sandgren T.,2,7^7,7^7,,,,19,1,66%,85% (39/46),71% (17/24),0% (0/0),26% (17/65),56% (19/34),0% (0/9),80% (56/70),36% (36/99),54% (92/169),9,0,100% (12/12),0% (0/12),50% (12/24),[],[],[],[],[],1.55
15.01.2024,Squire H.,0,6^2,6^1,,,,13,5,66%,74% (48/65),44% (15/34),100% (9/9),15% (7/46),29% (7/24),0% (0/0),64% (63/99),20% (14/70),46% (77/169),1,0,100% (12/12),0% (0/12),50% (12/24),[],[],[],[],[],2.38
14.01.2024,Sandgren T.,2,6,7,,,,9,0,66%,87% (34/39),50% (10/20),100% (2/2),32% (12/38),59% (19/32),25% (3/12),75% (44/59),44% (31/70),58% (75/129),7,0,100% (10/10),33% (3/9),68% (13/19),[],[],[],[],[],1.49
14.01.2024,Uchida K.,0,1,5,,,,3,3,54%,68% (26/38),41% (13/32),75% (9/12),13% (5/39),50% (10/20),0% (0/2),56% (39/70),25% (15/59),42% (54/129),3,1,67% (6/9),0% (0/10),32% (6/19),[],[],[],[],[],2.53
CHALLENGER MEN - SINGLES :  Nonthaburi 2 (Thailand),hard,header
10.01.2024,Sandgren T.,1,7^7,6^2,4,,,11,0,65%,77% (51/66),61% (22/36),67% (4/6),14% (9/63),41% (14/34),100% (1/1),72% (73/102),24% (23/97),48% (96/199),4,0,88% (15/17),6% (1/17),47% (16/34),[],[],[],[],[],2.26
10.01.2024,Vacherot V.,2,6^2,7^7,6,,,16,4,65%,86% (54/63),59% (20/34),0% (0/1),23% (15/66),39% (14/36),33% (2/6),76% (74/97),28% (29/102),52% (103/199),6,0,94% (16/17),12% (2/17),53% (18/34),[],[],[],[],[],1.60
08.01.2024,Sandgren T.,2,6,6,,,,4,0,66%,90% (28/31),44% (7/16),50% (1/2),51% (20/39),47% (7/15),40% (4/10),74% (35/47),50% (27/54),61% (62/101),6,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],1.65
08.01.2024,Habib H.,0,1,4,,,,5,3,72%,49% (19/39),53% (8/15),60% (6/10),10% (3/31),56% (9/16),50% (1/2),50% (27/54),26% (12/47),39% (39/101),4,5,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],2.18
CHALLENGER MEN - SINGLES :  Nonthaburi (Thailand),hard,header
02.01.2024,Sandgren T.,0,5,4,,,,9,2,66%,66% (27/41),43% (9/21),50% (4/8),27% (9/33),38% (11/29),50% (2/4),58% (36/62),32% (20/62),45% (56/124),4,3,64% (7/11),18% (2/11),41% (9/22),[],[],[],[],[],1.57
02.01.2024,Sharipov M.,2,7,6,,,,6,0,53%,73% (24/33),62% (18/29),50% (2/4),34% (14/41),57% (12/21),50% (4/8),68% (42/62),42% (26/62),55% (68/124),6,0,82% (9/11),36% (4/11),59% (13/22),[],[],[],[],[],2.33
CHALLENGER MEN - SINGLES :  Knoxville (USA),hard,header
12.11.2023,Sandgren T.,1,2,6,4,,,13,1,66%,67% (38/57),45% (13/29),73% (8/11),24% (12/51),46% (12/26),33% (2/6),59% (51/86),31% (24/77),46% (75/163),77% (10/13),15% (2/13),46% (12/26),[],[],[],[],[],2.69
12.11.2023,Michelsen A.,2,6,2,6,,,7,1,66%,76% (39/51),54% (14/26),67% (4/6),33% (19/57),55% (16/29),27% (3/11),69% (53/77),41% (35/86),54% (88/163),85% (11/13),23% (3/13),54% (14/26),[],[],[],[],[],1.45
10.11.2023,Sandgren T.,2,7^11,6,,,,11,2,64%,89% (41/46),62% (16/26),100% (2/2),27% (13/48),31% (9/29),25% (1/4),79% (57/72),29% (22/77),53% (79/149),100% (11/11),9% (1/11),55% (12/22),[],[],[],[],[],1.94
10.11.2023,Ritschard A.,0,6^9,4,,,,4,0,62%,73% (35/48),69% (20/29),75% (3/4),11% (5/46),38% (10/26),0% (0/2),71% (55/77),21% (15/72),47% (70/149),91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],1.82
09.11.2023,Sandgren T.,2,6,7,,,,14,1,59%,94% (34/36),48% (12/25),100% (1/1),35% (18/51),54% (15/28),18% (2/11),77% (47/61),42% (33/79),57% (80/140),100% (11/11),20% (2/10),62% (13/21),[],[],[],[],[],1.98
09.11.2023,Holt B.,0,3,5,,,,4,4,65%,65% (33/51),46% (13/28),82% (9/11),6% (2/36),48% (12/25),0% (0/1),58% (46/79),23% (14/61),43% (60/140),80% (8/10),0% (0/11),38% (8/21),[],[],[],[],[],1.76
07.11.2023,Sandgren T.,2,4,7^8,7^7,,,13,3,62%,81% (51/63),47% (18/38),40% (2/5),34% (26/77),44% (21/48),22% (2/9),68% (69/101),38% (47/125),51% (116/226),82% (14/17),12% (2/17),47% (16/34),[],[],[],[],[],2.03
07.11.2023,Quinn E.,1,6,6^6,6^3,,,9,4,62%,66% (51/77),56% (27/48),78% (7/9),19% (12/63),53% (20/38),60% (3/5),62% (78/125),32% (32/101),49% (110/226),88% (15/17),18% (3/17),53% (18/34),[],[],[],[],[],1.73
CHALLENGER MEN - SINGLES :  Charlottesville (USA),hard,header
01.11.2023,Sandgren T.,0,4,5,,,,2,2,55%,71% (24/34),54% (15/28),40% (2/5),12% (5/41),57% (21/37),14% (1/7),63% (39/62),33% (26/78),46% (65/140),73% (8/11),9% (1/11),41% (9/22),[],[],[],[],[],1.83
01.11.2023,Opelka R.,2,6,7,,,,23,4,53%,88% (36/41),43% (16/37),86% (6/7),29% (10/34),46% (13/28),60% (3/5),67% (52/78),37% (23/62),54% (75/140),91% (10/11),27% (3/11),59% (13/22),[],[],[],[],[],1.83
CHALLENGER MEN - SINGLES :  Fairfield (USA),hard,header
13.10.2023,Sandgren T.,1,7,0,3,,,5,3,58%,57% (34/60),40% (17/43),46% (6/13),27% (13/48),50% (16/32),43% (3/7),50% (51/103),36% (29/80),44% (80/183),50% (7/14),23% (3/13),37% (10/27),[],[],[],[],[],1.81
13.10.2023,Harrison C.,2,5,6,6,,,5,1,60%,73% (35/48),50% (16/32),57% (4/7),43% (26/60),60% (26/43),54% (7/13),64% (51/80),50% (52/103),56% (103/183),77% (10/13),50% (7/14),63% (17/27),[],[],[],[],[],1.92
10.10.2023,Sandgren T.,2,1,7^7,6,,,6,7,60%,78% (36/46),35% (11/31),57% (4/7),31% (17/55),55% (32/58),44% (4/9),61% (47/77),43% (49/113),51% (96/190),67% (8/12),36% (5/14),50% (13/26),[],[],[],[],[],2.32
10.10.2023,Lajal M.,1,6,6^4,1,,,7,7,49%,69% (38/55),45% (26/58),56% (5/9),22% (10/46),65% (20/31),43% (3/7),57% (64/113),39% (30/77),49% (94/190),64% (9/14),33% (4/12),50% (13/26),[],[],[],[],[],1.57
CHALLENGER MEN - SINGLES :  Tiburon (USA),hard,header
05.10.2023,Sandgren T.,0,2,1,,,,4,1,69%,58% (18/31),21% (3/14),57% (4/7),20% (3/15),8% (1/13),0% (0/0),47% (21/45),14% (4/28),34% (25/73),50% (3/6),0% (0/6),25% (3/12),[],[],[],[],[],1.39
05.10.2023,Basavareddy N.,1,6,3,,,,4,0,54%,80% (12/15),92% (12/13),0% (0/0),42% (13/31),79% (11/14),43% (3/7),86% (24/28),53% (24/45),66% (48/73),100% (6/6),50% (3/6),75% (9/12),[],[],[],[],[],2.87
04.10.2023,Sandgren T.,2,6,6,,,,6,3,58%,81% (26/32),39% (9/23),33% (1/3),38% (15/40),54% (13/24),33% (4/12),64% (35/55),44% (28/64),53% (63/119),80% (8/10),40% (4/10),60% (12/20),[],[],[],[],[],1.90
04.10.2023,Kingsley C.,0,4,4,,,,2,1,63%,63% (25/40),46% (11/24),67% (8/12),19% (6/32),61% (14/23),67% (2/3),56% (36/64),36% (20/55),47% (56/119),60% (6/10),20% (2/10),40% (8/20),[],[],[],[],[],1.83
CHALLENGER MEN - SINGLES :  Charleston (USA),hard,header
27.09.2023,Sandgren T.,0,5,2,,,,7,3,56%,74% (25/34),37% (10/27),50% (3/6),15% (5/33),33% (7/21),0% (0/1),57% (35/61),22% (12/54),41% (47/115),70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],1.42
27.09.2023,Crawford O.,2,7,6,,,,2,1,61%,85% (28/33),67% (14/21),100% (1/1),26% (9/34),63% (17/27),50% (3/6),78% (42/54),43% (26/61),59% (68/115),100% (10/10),30% (3/10),65% (13/20),[],[],[],[],[],2.75
CHALLENGER MEN - SINGLES :  Columbus (USA),hard,header
21.09.2023,Sandgren T.,0,6^0,1,,,,7,1,62%,71% (29/41),28% (7/25),25% (1/4),21% (9/42),41% (12/29),25% (1/4),55% (36/66),30% (21/71),42% (57/137),67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],2.03
21.09.2023,Peniston R.,2,7^7,6,,,,7,4,59%,79% (33/42),59% (17/29),75% (3/4),29% (12/41),72% (18/25),75% (3/4),70% (50/71),45% (30/66),58% (80/137),90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],1.73
19.09.2023,Sandgren T.,2,6,6,,,,6,0,67%,84% (27/32),63% (10/16),100% (5/5),38% (8/21),59% (13/22),50% (4/8),77% (37/48),49% (21/43),64% (58/91),100% (8/8),57% (4/7),80% (12/15),[],[],[],[],[],1.98
19.09.2023,Marchenko I.,0,2,1,,,,7,4,49%,62% (13/21),41% (9/22),50% (4/8),16% (5/32),38% (6/16),0% (0/5),51% (22/43),23% (11/48),36% (33/91),43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],1.76
CHALLENGER MEN - SINGLES :  Cary 2 (USA),hard,header
16.09.2023,Sandgren T.,0,6^4,3,,,,7,1,65%,88% (35/40),32% (7/22),0% (0/2),11% (4/38),52% (15/29),0% (0/4),68% (42/62),28% (19/67),47% (61/129),82% (9/11),0% (0/10),43% (9/21),[],[],[],[],[],1.97
16.09.2023,Kypson P.,2,7^7,6,,,,2,3,57%,89% (34/38),48% (14/29),100% (4/4),13% (5/40),68% (15/22),100% (2/2),72% (48/67),32% (20/62),53% (68/129),100% (10/10),18% (2/11),57% (12/21),[],[],[],[],[],1.79
15.09.2023,Sandgren T.,1,7,4,,,,3,0,63%,70% (23/33),58% (11/19),75% (3/4),35% (9/26),63% (15/24),67% (4/6),65% (34/52),48% (24/50),57% (58/102),88% (7/8),44% (4/9),65% (11/17),[],[],[],[],[],1.80
15.09.2023,Kwiatkowski T. S.,0,5,1,,,,4,4,52%,65% (17/26),38% (9/24),33% (2/6),30% (10/33),42% (8/19),25% (1/4),52% (26/50),35% (18/52),43% (44/102),56% (5/9),13% (1/8),35% (6/17),[],[],[],[],[],1.93
13.09.2023,Sandgren T.,2,6,4,6,,,9,1,66%,85% (41/48),64% (16/25),67% (2/3),31% (16/51),50% (17/34),43% (3/7),78% (57/73),39% (33/85),57% (90/158),93% (13/14),23% (3/13),59% (16/27),[],[],[],[],[],1.47
13.09.2023,Ficovich J. P.,1,2,6,3,,,10,1,60%,69% (35/51),50% (17/34),57% (4/7),15% (7/48),36% (9/25),33% (1/3),61% (52/85),22% (16/73),43% (68/158),77% (10/13),7% (1/14),41% (11/27),[],[],[],[],[],2.57
ATP - SINGLES :  US Open (USA) - Qualification,hard,header
25.08.2023,Sandgren T.,1,6,2,5,,,4,6,52%,74% (37/50),43% (20/47),50% (4/8),27% (14/51),45% (14/31),38% (3/8),20,34,74% (17/23),59% (57/97),35% (28/81),48% (85/178),71% (10/14),21% (3/14),46% (13/28),[],[],[],[],[],1.90
25.08.2023,Droguet T.,2,2,6,7,,,5,0,62%,73% (37/51),55% (17/31),63% (5/8),26% (13/50),57% (27/47),50% (4/8),28,25,71% (15/21),65% (53/81),41% (40/97),52% (93/178),79% (11/14),29% (4/14),54% (15/28),[],[],[],[],[],1.90
23.08.2023,Sandgren T.,2,7^8,6,,,,13,3,57%,75% (33/44),42% (14/33),60% (6/10),35% (18/52),58% (19/33),45% (5/11),61% (47/77),44% (37/85),52% (84/162),64% (7/11),45% (5/11),55% (12/22),[],[],[],[],[],2.10
23.08.2023,Kudla D.,0,6^6,4,,,,6,7,61%,65% (34/52),42% (14/33),55% (6/11),25% (11/44),58% (19/33),40% (4/10),56% (48/85),39% (30/77),48% (78/162),55% (6/11),36% (4/11),45% (10/22),[],[],[],[],[],1.74
CHALLENGER MEN - SINGLES :  Cary (USA),hard,header
09.08.2023,Sandgren T.,1,3,6,3,,,5,5,62%,74% (35/47),38% (11/29),57% (4/7),29% (10/35),43% (16/37),100% (3/3),61% (44/72),36% (26/72),49% (70/144),75% (9/12),23% (3/13),48% (12/25),[],[],[],[],[],1.24
09.08.2023,Ellis B.,2,6,1,6,,,5,4,49%,71% (25/35),57% (21/37),0% (0/3),26% (12/47),62% (18/29),43% (3/7),64% (46/72),39% (28/72),51% (74/144),77% (10/13),25% (3/12),52% (13/25),[],[],[],[],[],3.82
CHALLENGER MEN - SINGLES :  Lexington (USA),hard,header
05.08.2023,Sandgren T.,0,6^1,3,,,,4,6,52%,69% (22/32),45% (13/29),40% (2/5),33% (12/36),34% (12/35),29% (2/7),57% (35/61),34% (24/71),45% (59/132),70% (7/10),18% (2/11),43% (9/21),[],[],[],[],[],2.29
05.08.2023,Johnson S.,2,7^7,6,,,,5,2,51%,67% (24/36),66% (23/35),71% (5/7),31% (10/32),55% (16/29),60% (3/5),66% (47/71),43% (26/61),55% (73/132),82% (9/11),30% (3/10),57% (12/21),[],[],[],[],[],1.60
04.08.2023,Sandgren T.,2,6,6,,,,5,0,70%,78% (29/37),56% (9/16),100% (1/1),31% (10/32),59% (16/27),43% (3/7),72% (38/53),44% (26/59),57% (64/112),100% (9/9),33% (3/9),67% (12/18),[],[],[],[],[],1.98
04.08.2023,Hong S. C.,0,4,2,,,,4,3,54%,69% (22/32),41% (11/27),57% (4/7),22% (8/37),44% (7/16),0% (0/1),56% (33/59),28% (15/53),43% (48/112),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.78
03.08.2023,Sandgren T.,2,6,6,,,,6,2,59%,88% (28/32),59% (13/22),100% (4/4),36% (14/39),61% (14/23),25% (3/12),76% (41/54),45% (28/62),59% (69/116),100% (9/9),33% (3/9),67% (12/18),[],[],[],[],[],1.27
03.08.2023,Kirchheimer S.,0,2,4,,,,5,2,63%,64% (25/39),39% (9/23),75% (9/12),13% (4/32),41% (9/22),0% (0/4),55% (34/62),24% (13/54),41% (47/116),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.56
01.08.2023,Sandgren T.,2,7,6,,,,6,3,56%,81% (35/43),32% (11/34),33% (1/3),36% (14/39),63% (17/27),44% (4/9),60% (46/77),47% (31/66),54% (77/143),82% (9/11),40% (4/10),62% (13/21),[],[],[],[],[],1.18
01.08.2023,Lapadat J.,0,5,3,,,,6,5,59%,64% (25/39),37% (10/27),56% (5/9),19% (8/43),68% (23/34),67% (2/3),53% (35/66),40% (31/77),46% (66/143),60% (6/10),18% (2/11),38% (8/21),[],[],[],[],[],4.55
ATP - SINGLES :  Atlanta (USA) - Qualification,hard,header
23.07.2023,Sandgren T.,1,6,6^8,4,,,19,2,77%,75% (55/73),59% (13/22),67% (4/6),21% (14/66),56% (25/45),29% (2/7),49,7,39% (7/18),72% (68/95),35% (39/111),52% (107/206),88% (14/16),13% (2/16),50% (16/32),[],[],[],[],[],3.09
23.07.2023,Mmoh M.,2,4,7^10,6,,,12,6,59%,79% (52/66),44% (20/45),71% (5/7),25% (18/73),41% (9/22),33% (2/6),35,20,71% (20/28),65% (72/111),28% (27/95),48% (99/206),88% (14/16),13% (2/16),50% (16/32),[],[],[],[],[],1.34
CHALLENGER MEN - SINGLES :  Granby (Canada),hard,header
19.07.2023,Sandgren T.,0,6^4,3,,,,1,1,58%,70% (26/37),56% (15/27),33% (1/3),12% (4/34),40% (12/30),100% (1/1),64% (41/64),25% (16/64),45% (57/128),80% (8/10),9% (1/11),43% (9/21),[],[],[],[],[],1.62
19.07.2023,McCabe J.,2,7^7,6,,,,7,3,53%,88% (30/34),60% (18/30),0% (0/1),30% (11/37),44% (12/27),67% (2/3),75% (48/64),36% (23/64),55% (71/128),91% (10/11),20% (2/10),57% (12/21),[],[],[],[],[],2.22
