Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
30.03.,Monzon I.,2,,,,,,0,2,64%,80% (20/25),71% (10/14),0% (0/0),43% (9/21),73% (19/26),50% (5/10),77% (30/39),60% (28/47),67% (58/86),9,0,100% (7/7),71% (5/7),86% (12/14),"['2', '0', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.14
30.03.,Roveri Sidney G.,0,,,,,,1,7,45%,57% (12/21),27% (7/26),50% (5/10),20% (5/25),29% (4/14),0% (0/0),40% (19/47),23% (9/39),33% (28/86),1,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],5.15
26.01.,Chazal M.,2,,,,,,2,1,56%,79% (15/19),87% (13/15),0% (0/0),41% (7/17),71% (17/24),63% (5/8),82% (28/34),59% (24/41),69% (52/75),7,0,100% (7/7),71% (5/7),86% (12/14),"['2', '0', '4', '0', '6', '0']","['4', '2', '6', '2']",[],[],[],1.07
26.01.,Roveri Sidney G.,0,,,,,,1,6,41%,59% (10/17),29% (7/24),38% (3/8),21% (4/19),13% (2/15),0% (0/0),41% (17/41),18% (6/34),31% (23/75),3,1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],7.00
20.08.2024,Yamacita F.,2,,,,,,"['7', '5']",[],"['2', '0', '4', '0', '6', '0']",[],[],1.34
20.08.2024,Roveri Sidney G.,1,,,,,,[],"['1', '0']",[],[],[],3.08
14.07.2024,Buldorini P.,2,,,,,,3,4,56%,71% (20/28),55% (12/22),50% (1/2),44% (12/27),68% (17/25),63% (5/8),64% (32/50),56% (29/52),60% (61/102),8,0,88% (7/8),63% (5/8),75% (12/16),"['3', '3', '5', '3']","['1', '0', '4', '1', '6', '1']",[],[],[],1.11
14.07.2024,Roveri Sidney G.,0,,,,,,3,5,52%,56% (15/27),32% (8/25),38% (3/8),29% (8/28),45% (10/22),50% (1/2),44% (23/52),36% (18/50),40% (41/102),2,0,38% (3/8),13% (1/8),25% (4/16),"['3', '2']",[],[],[],[],6.01
02.04.2024,Rodriguez L. J.,2,,,,,,2,2,61%,87% (27/31),45% (9/20),75% (3/4),41% (15/37),60% (15/25),40% (4/10),71% (36/51),48% (30/62),58% (66/113),6,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '2', '1']","['1', '0', '4', '1']",[],[],[],1.08
02.04.2024,Roveri Sidney G.,0,,,,,,2,6,60%,59% (22/37),40% (10/25),60% (6/10),13% (4/31),55% (11/20),25% (1/4),52% (32/62),29% (15/51),42% (47/113),4,4,56% (5/9),11% (1/9),33% (6/18),"['1', '1']",[],[],[],[],6.97
01.04.2024,Gomez E.,0,,,,,,1,0,52%,79% (11/14),38% (5/13),0% (0/2),24% (6/25),63% (10/16),25% (2/8),59% (16/27),39% (16/41),47% (32/68),2,0,60% (3/5),33% (2/6),45% (5/11),"['1', '0', '5', '4']",[],[],[],[],1.11
01.04.2024,Roveri Sidney G.,0,,,,,,6,3,61%,76% (19/25),38% (6/16),75% (6/8),21% (3/14),62% (8/13),100% (2/2),61% (25/41),41% (11/27),53% (36/68),8,0,67% (4/6),40% (2/5),55% (6/11),"['4', '4', '5', '5']",[],[],[],[],6.06
31.03.2024,Roveri Sidney G.,2,,,,,,9,2,72%,68% (26/38),47% (7/15),67% (2/3),42% (10/24),88% (14/16),71% (5/7),62% (33/53),60% (24/40),61% (57/93),5,0,88% (7/8),71% (5/7),80% (12/15),"['2', '0', '4', '0', '6', '0']","['2', '2', '4', '2']",[],[],[],6.75
31.03.2024,Uchida K.,0,,,,,,1,1,60%,58% (14/24),13% (2/16),29% (2/7),32% (12/38),53% (8/15),33% (1/3),40% (16/40),38% (20/53),39% (36/93),5,2,29% (2/7),13% (1/8),20% (3/15),[],"['1', '0']",[],[],[],1.09
26.11.2023,Huertas Del Pino C.,2,,,,,,1,1,63%,77% (20/26),73% (11/15),100% (2/2),63% (12/19),63% (12/19),83% (5/6),76% (31/41),63% (24/38),70% (55/79),100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '6', '1']","['2', '0', '5', '1']",[],[],[],1.23
26.11.2023,Roveri Sidney G.,0,,,,,,0,2,50%,37% (7/19),37% (7/19),17% (1/6),23% (6/26),27% (4/15),0% (0/2),37% (14/38),24% (10/41),30% (24/79),29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],3.92
19.11.2023,Paz J. P.,2,,,,,,4,0,36%,87% (13/15),85% (23/27),0% (0/0),23% (8/35),59% (13/22),50% (3/6),86% (36/42),37% (21/57),58% (57/99),100% (9/9),30% (3/10),63% (12/19),"['2', '1', '6', '3']","['6', '4']",[],[],[],1.19
19.11.2023,Roveri Sidney G.,0,,,,,,3,5,61%,77% (27/35),41% (9/22),50% (3/6),13% (2/15),15% (4/27),0% (0/0),63% (36/57),14% (6/42),42% (42/99),70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],4.41
22.10.2023,Klier Junior G.,2,,,,,,4,2,51%,85% (17/20),63% (12/19),0% (0/0),68% (15/22),61% (11/18),50% (5/10),74% (29/39),65% (26/40),70% (55/79),100% (7/7),83% (5/6),92% (12/13),"['2', '0', '4', '0', '6', '0']","['2', '0', '5', '1']",[],[],[],1.12
22.10.2023,Roveri Sidney G.,0,,,,,,1,1,55%,32% (7/22),39% (7/18),50% (5/10),15% (3/20),37% (7/19),0% (0/0),35% (14/40),26% (10/39),30% (24/79),17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],5.65
01.10.2023,Luz O.,2,,,,,,4,2,57%,76% (26/34),50% (13/26),57% (4/7),44% (17/39),55% (16/29),56% (5/9),65% (39/60),49% (33/68),56% (72/128),73% (8/11),45% (5/11),59% (13/22),"['1', '1', '7', '5']","['2', '4', '4', '4', '6', '4']",[],[],[],1.11
01.10.2023,Roveri Sidney G.,0,,,,,,0,4,57%,56% (22/39),45% (13/29),44% (4/9),24% (8/34),50% (13/26),43% (3/7),51% (35/68),35% (21/60),44% (56/128),55% (6/11),27% (3/11),41% (9/22),"['1', '0']","['2', '1', '4', '1']",[],[],[],6.07
23.08.2023,Romano G.,2,,,,,,[],[],[],[],[],3.83
23.08.2023,Roveri Sidney G.,1,,,,,,[],[],[],[],[],1.23
15.08.2023,Nusdeo J. M.,2,,,,,,[],[],[],[],[],4.42
15.08.2023,Roveri Sidney G.,1,,,,,,[],[],[],[],[],1.18
27.07.2023,Vanshelboim E.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['2', '0', '4', '0', '6', '0']",[],[],[],1.21
27.07.2023,Roveri Sidney G.,0,,,,,,[],[],[],[],[],4.04
26.07.2023,Roveri Sidney G.,2,,,,,,"['2', '0', '4', '4', '6', '4']","['2', '0', '4', '0', '5', '1']",[],[],[],3.93
26.07.2023,Martinez Martinez J.,0,,,,,,"['1', '2', '3', '2']","['1', '4']",[],[],[],1.22
04.07.2023,Chazal M.,2,,,,,,"['4', '2']",[],"['2', '0', '6', '2']",[],[],1.05
04.07.2023,Roveri Sidney G.,1,,,,,,[],"['3', '1', '5', '1']",[],[],[],8.50
16.04.2023,Huertas Del Pino C.,2,,,,,,1,3,64%,67% (36/54),52% (16/31),43% (3/7),47% (29/62),55% (18/33),50% (6/12),61% (52/85),49% (47/95),55% (99/180),71% (10/14),43% (6/14),57% (16/28),"['2', '2']","['2', '0', '4', '0', '6', '4']","['2', '0', '6', '2']",[],[],1.40
16.04.2023,Roveri Sidney G.,1,,,,,,3,3,65%,53% (33/62),45% (15/33),50% (6/12),33% (18/54),48% (15/31),57% (4/7),51% (48/95),39% (33/85),45% (81/180),57% (8/14),29% (4/14),43% (12/28),"['2', '1', '5', '4']","['1', '4', '3', '4']",[],[],[],2.82
