Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES Astana (Kazakhstan) - Qualification,hard,header
27.07.,Nakagawa S.,0,,,,,,2,5,71%,56% (18/32),38% (5/13),20% (1/5),33% (14/43),47% (8/17),25% (1/4),51% (23/45),35% (21/60),42% (44/105),3,0,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],0
27.07.,Sasikumar M.,2,,,,,,9,2,72%,70% (30/43),53% (9/17),75% (3/4),44% (14/32),62% (8/13),80% (4/5),65% (39/60),49% (22/45),58% (61/105),7,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],0
ITF MEN - SINGLES M15 Tokyo 2 (Japan),hard,header
ITF MEN - SINGLES M15 Tokyo (Japan),hard,header
ITF MEN - SINGLES M15 Harmon (Guam),hard,header
ITF MEN - SINGLES M15 Daegu (South Korea),hard,header
ITF MEN - SINGLES M15 Kashiwa (Japan),hard,header
ITF MEN - SINGLES M15 Nishi-Tokyo (Japan),hard,header
ITF MEN - SINGLES M25 Bali 3 (Indonesia),hard,header
ITF MEN - SINGLES M15 Bali 4 (Indonesia),hard,header
CHALLENGER MEN - SINGLES Matsuyama (Japan),hard,header
04.11.2024,Nakagawa S.,0,,,,,,2,0,65%,56% (19/34),39% (7/18),29% (2/7),35% (12/34),43% (10/23),14% (1/7),50% (26/52),39% (22/57),44% (48/109),2,1,44% (4/9),13% (1/8),29% (5/17),[],[],[],[],[],0
04.11.2024,Blockx A.,2,,,,,,0,3,60%,65% (22/34),57% (13/23),86% (6/7),44% (15/34),61% (11/18),71% (5/7),61% (35/57),50% (26/52),56% (61/109),8,0,88% (7/8),56% (5/9),71% (12/17),[],[],[],[],[],0
ITF MEN - SINGLES M15 Yanagawa City (Japan),hard,header
ITF MEN - SINGLES M25 Sapporo 2 (Japan),hard,header
ITF MEN - SINGLES M15 Karuizawa (Japan),clay,header
29.05.2024,Nakagawa S.,1,,,,,,[],[],[],[],[],0
29.05.2024,Sugaya Y.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Tsukuba (Japan),hard,header
27.03.2024,Nakagawa S.,1,,,,,,[],[],[],[],[],0
27.03.2024,Isomura K.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Nishi-Tokyo (Japan),hard,header
21.03.2024,Nakagawa S.,0,,,,,,[],[],[],[],[],0
21.03.2024,Cui J.,2,,,,,,[],[],[],[],[],0
20.03.2024,Nakagawa S.,2,,,,,,[],[],[],[],[],0
20.03.2024,Morita K.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Hinode (Japan),hard,header
14.03.2024,Nakagawa S.,0,,,,,,[],[],[],[],[],0
14.03.2024,Bai Y.,2,,,,,,[],[],[],[],[],0
13.03.2024,Nakagawa S.,2,,,,,,[],[],[],[],[],0
13.03.2024,Takayama S.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Yanagawa 2 (Japan),hard,header
CHALLENGER MEN - SINGLES Matsuyama (Japan),hard,header
08.11.2023,Nakagawa S.,0,,,,,,3,4,53%,54% (15/28),44% (11/25),64% (7/11),19% (5/27),42% (10/24),0% (0/3),49% (26/53),29% (15/51),39% (41/104),43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],0
08.11.2023,Daniel T.,2,,,,,,2,2,53%,81% (22/27),58% (14/24),100% (3/3),46% (13/28),56% (14/25),36% (4/11),71% (36/51),51% (27/53),61% (63/104),100% (8/8),57% (4/7),80% (12/15),[],[],[],[],[],0
ITF MEN - SINGLES M15 Monastir 17 (Tunisia),hard,header
26.04.2023,Nakagawa S.,1,,,,,,[],[],[],[],[],0
26.04.2023,Ouakaa A.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Monastir 16 (Tunisia),hard,header
20.04.2023,Nakagawa S.,0,,,,,,[],[],[],[],[],0
20.04.2023,Mo Y. C.,2,,,,,,[],[],[],[],[],0
19.04.2023,Nakagawa S.,2,,,,,,[],[],[],[],[],0
19.04.2023,Kielan S.,0,,,,,,[],[],[],[],[],0
CHALLENGER MEN - SINGLES Matsuyama (Japan) - Qualification,hard,header
06.11.2022,Nakagawa S.,0,,,,,,0,2,61%,47% (14/30),21% (4/19),45% (5/11),24% (5/21),23% (3/13),100% (1/1),37% (18/49),24% (8/34),31% (26/83),14% (1/7),14% (1/7),14% (2/14),[],[],[],[],[],0
06.11.2022,Jung J.,2,,,,,,1,0,62%,76% (16/21),77% (10/13),0% (0/1),53% (16/30),79% (15/19),55% (6/11),76% (26/34),63% (31/49),69% (57/83),86% (6/7),86% (6/7),86% (12/14),[],[],[],[],[],0
ITF MEN - SINGLES M25 Sapporo 2 (Japan),hard,header
08.09.2022,Nakagawa S.,0,,,,,,[],[],[],[],[],0
08.09.2022,Saitoh K.,2,,,,,,[],[],[],[],[],0
07.09.2022,Nakagawa S.,2,,,,,,[],[],[],[],[],0
07.09.2022,Inoue G.,0,,,,,,[],[],[],[],[],0
