Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Guangzhou (China),hard,header
28.04. 10:55,Hsu Y. H.,2,7,6,,,,2,4,67%,72% (34/47),48% (11/23),60% (3/5),34% (10/29),53% (20/38),57% (4/7),64% (45/70),45% (30/67),55% (75/137),6,0,82% (9/11),36% (4/11),59% (13/22),[],[],[],[],[],2.36
28.04. 10:55,Lestienne C.,0,5,4,,,,3,4,43%,66% (19/29),47% (18/38),43% (3/7),28% (13/47),52% (12/23),40% (2/5),55% (37/67),36% (25/70),45% (62/137),4,2,64% (7/11),18% (2/11),41% (9/22),[],[],[],[],[],1.55
CHALLENGER MEN - SINGLES :  Gwangju (South Korea),hard,header
23.04. 08:05,Hsu Y. H.,0,3,0,,,,1,6,64%,44% (16/36),35% (7/20),54% (7/13),21% (6/28),56% (10/18),50% (1/2),41% (23/56),35% (16/46),38% (39/102),3,0,25% (2/8),14% (1/7),20% (3/15),[],[],[],[],[],2.69
23.04. 08:05,Holt B.,2,6,6,,,,4,0,61%,79% (22/28),44% (8/18),50% (1/2),56% (20/36),65% (13/20),46% (6/13),65% (30/46),59% (33/56),62% (63/102),7,0,86% (6/7),75% (6/8),80% (12/15),[],[],[],[],[],1.43
CHALLENGER MEN - SINGLES :  Gwangju (South Korea) - Qualification,hard,header
21.04. 09:40,Hsu Y. H.,2,6,6,,,,4,0,58%,86% (24/28),65% (13/20),100% (1/1),33% (10/30),58% (14/24),50% (3/6),77% (37/48),44% (24/54),60% (61/102),8,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],1.30
21.04. 09:40,Bouzige M.,0,1,4,,,,6,1,56%,67% (20/30),42% (10/24),50% (3/6),14% (4/28),35% (7/20),0% (0/1),56% (30/54),23% (11/48),40% (41/102),2,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.35
20.04. 13:35,Hsu Y. H.,2,7^8,6,,,,4,2,65%,68% (27/40),59% (13/22),50% (4/8),40% (23/58),61% (23/38),42% (5/12),65% (40/62),48% (46/96),54% (86/158),6,0,64% (7/11),45% (5/11),55% (12/22),[],[],[],[],[],1.04
20.04. 13:35,Roh H.,0,6^6,4,,,,2,7,60%,60% (35/58),39% (15/38),58% (7/12),33% (13/40),41% (9/22),50% (4/8),52% (50/96),35% (22/62),46% (72/158),4,0,55% (6/11),36% (4/11),45% (10/22),[],[],[],[],[],8.60
CHALLENGER MEN - SINGLES :  Busan (South Korea),hard,header
18.04. 07:35,Hsu Y. H.,0,2,2,,,,3,2,61%,49% (17/35),50% (11/22),56% (5/9),27% (9/33),29% (4/14),0% (0/0),49% (28/57),28% (13/47),39% (41/104),4,1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.94
18.04. 07:35,Holt B.,2,6,6,,,,7,0,70%,73% (24/33),71% (10/14),0% (0/0),51% (18/35),50% (11/22),44% (4/9),72% (34/47),51% (29/57),61% (63/104),6,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],1.37
17.04. 07:35,Hsu Y. H.,2,6,6,,,,0,0,74%,76% (22/29),60% (6/10),0% (0/1),56% (14/25),59% (13/22),56% (5/9),72% (28/39),57% (27/47),64% (55/86),9,0,88% (7/8),63% (5/8),75% (12/16),[],[],[],[],[],1.37
17.04. 07:35,Shin S.,0,2,2,,,,0,1,53%,44% (11/25),41% (9/22),44% (4/9),24% (7/29),40% (4/10),100% (1/1),43% (20/47),28% (11/39),36% (31/86),1,1,38% (3/8),13% (1/8),25% (4/16),[],[],[],[],[],2.94
15.04. 09:15,Hsu Y. H.,2,6,6,,,,2,2,54%,70% (21/30),69% (18/26),80% (4/5),41% (18/44),64% (18/28),29% (4/14),70% (39/56),50% (36/72),59% (75/128),6,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],2.48
