Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Savannah (USA),clay,header
22.04. 03:05,Gomez F. A.,0,1,1,,,,0,8,64%,52% (15/29),13% (2/16),45% (5/11),27% (7/26),40% (6/15),25% (1/4),40% (19/48),32% (13/41),36% (32/89),3,2,14% (1/7),14% (1/7),14% (2/14),[],[],[],[],[],1.67
22.04. 03:05,Andrade A.,2,6,6,,,,1,2,63%,73% (19/26),60% (9/15),75% (3/4),48% (14/29),88% (14/16),55% (6/11),68% (28/41),60% (29/48),64% (57/89),7,0,86% (6/7),86% (6/7),86% (12/14),[],[],[],[],[],2.12
CHALLENGER MEN - SINGLES :  Tallahassee (USA),clay,header
15.04. 22:55,Gomez F. A.,0,4,2,,,,7,3,58%,66% (21/32),48% (11/23),60% (3/5),10% (2/20),24% (4/17),0% (0/0),57% (32/56),16% (6/37),41% (38/93),2,0,75% (6/8),0% (0/7),40% (6/15),[],[],[],[],[],1.52
15.04. 22:55,Reis Da Silva J.,1,6,3,,,,1,1,54%,90% (18/20),76% (13/17),0% (0/0),34% (11/32),52% (12/23),40% (2/5),84% (31/37),43% (24/56),59% (55/93),8,0,100% (7/7),25% (2/8),60% (9/15),[],[],[],[],[],2.54
CHALLENGER MEN - SINGLES :  Sarasota (USA),clay,header
12.04. 20:40,Gomez F. A.,1,6,4,0,,,6,5,61%,50% (24/48),48% (15/31),42% (5/12),31% (17/54),70% (16/23),40% (4/10),49% (39/79),43% (33/77),46% (72/156),3,0,46% (6/13),33% (4/12),40% (10/25),[],[],[],[],[],2.12
12.04. 20:40,Draxl L.,2,3,6,6,,,0,2,70%,69% (37/54),30% (7/23),60% (6/10),50% (24/48),52% (16/31),58% (7/12),57% (44/77),51% (40/79),54% (84/156),7,0,67% (8/12),54% (7/13),60% (15/25),[],[],[],[],[],1.67
11.04. 20:40,Gomez F. A.,2,6,6,,,,7,2,67%,68% (23/34),71% (12/17),67% (2/3),42% (11/26),63% (15/24),71% (5/7),69% (35/51),52% (26/50),60% (61/101),7,0,88% (7/8),63% (5/8),75% (12/16),[],[],[],[],[],1.58
11.04. 20:40,Jianu F. C.,0,4,0,,,,0,3,52%,62% (16/26),38% (9/24),29% (2/7),32% (11/34),29% (5/17),33% (1/3),48% (24/50),31% (16/51),40% (40/101),3,0,38% (3/8),13% (1/8),25% (4/16),[],[],[],[],[],2.29
09.04. 19:35,Gomez F. A.,2,6,7^7,,,,3,3,54%,68% (26/38),61% (20/33),50% (1/2),36% (16/44),65% (20/31),31% (4/13),65% (46/71),48% (36/75),56% (82/146),6,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],1.88
09.04. 19:35,Montes-De La Torre I.,0,0,6^4,,,,0,2,59%,64% (28/44),35% (11/31),69% (9/13),32% (12/38),39% (13/33),50% (1/2),52% (39/75),35% (25/71),44% (64/146),4,0,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],1.84
08.04. 21:20,Gomez F. A.,2,6,6,,,,0,2,60%,62% (18/29),68% (13/19),50% (2/4),38% (11/29),67% (24/36),55% (6/11),65% (31/48),54% (35/65),58% (66/113),5,0,75% (6/8),67% (6/9),71% (12/17),[],[],[],[],[],1.70
08.04. 21:20,Johns G.,0,4,1,,,,1,1,45%,62% (18/29),33% (12/36),45% (5/11),38% (11/29),32% (6/19),50% (2/4),46% (30/65),35% (17/48),42% (47/113),5,1,33% (3/9),25% (2/8),29% (5/17),[],[],[],[],[],2.06
ATP - SINGLES :  Houston (USA) - Qualification,clay,header
30.03. 01:15,Gomez F. A.,1,6,6^5,4,,,5,10,60%,65% (47/72),46% (22/48),64% (7/11),36% (22/61),49% (17/35),38% (3/8),40,58,80% (4/5),58% (69/120),40% (38/95),50% (107/215),4,3,75% (12/16),21% (3/14),50% (15/30),[],[],[],[],[],3.59
30.03. 01:15,Brooksby J.,2,3,7^7,6,,,5,6,64%,64% (39/61),51% (18/35),63% (5/8),35% (25/72),54% (26/48),36% (4/11),27,32,69% (9/13),60% (57/95),43% (51/120),50% (108/215),6,1,79% (11/14),25% (4/16),50% (15/30),[],[],[],[],[],1.23
ATP - SINGLES :  Miami (USA) - Qualification,hard,header
18.03. 02:25,Gomez F. A.,0,5,5,,,,8,4,55%,60% (28/47),50% (19/38),64% (7/11),194 km/h,186 km/h,22% (8/37),46% (16/35),29% (2/7),29,40,57% (4/7),55% (47/85),33% (24/72),45% (71/157),2,2,67% (8/12),17% (2/12),42% (10/24),[],[],[],[],[],3.54
18.03. 02:25,Duckworth J.,2,7,7,,,,0,3,51%,78% (29/37),54% (19/35),71% (5/7),198 km/h,187 km/h,40% (19/47),50% (19/38),36% (4/11),17,21,73% (8/11),67% (48/72),45% (38/85),55% (86/157),8,0,83% (10/12),33% (4/12),58% (14/24),[],[],[],[],[],1.30
ATP - SINGLES :  Indian Wells (USA) - Qualification,hard,header
03.03. 23:40,Gomez F. A.,0,4,5,,,,1,5,58%,52% (22/42),48% (15/31),50% (5/10),27% (13/48),62% (13/21),60% (3/5),25,50,38% (3/8),51% (37/73),38% (26/69),44% (63/142),1,0,55% (6/11),27% (3/11),41% (9/22),[],[],[],[],[],1.62
03.03. 23:40,Quan R.,2,6,7,,,,0,6,70%,73% (35/48),38% (8/21),40% (2/5),48% (20/42),52% (16/31),50% (5/10),16,21,100% (4/4),62% (43/69),49% (36/73),56% (79/142),9,0,73% (8/11),45% (5/11),59% (13/22),[],[],[],[],[],2.31
ATP - SINGLES :  Acapulco (Mexico) - Qualification,hard,header
23.02. 04:35,Gomez F. A.,0,1,3,,,,2,5,56%,58% (14/24),32% (6/19),20% (1/5),19% (7/36),55% (12/22),0% (0/2),47% (20/43),33% (19/58),39% (39/101),2,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],4.90
23.02. 04:35,Tien L.,2,6,6,,,,3,3,62%,81% (29/36),45% (10/22),100% (2/2),42% (10/24),68% (13/19),80% (4/5),67% (39/58),53% (23/43),61% (62/101),8,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],1.15
ATP - SINGLES :  Delray Beach (USA) - Qualification,hard,header
09.02. 04:05,Gomez F. A.,1,6,3,6^4,,,9,7,67%,79% (50/63),32% (10/31),60% (3/5),24% (12/49),44% (16/36),75% (3/4),64% (60/94),33% (28/85),49% (88/179),3,1,86% (12/14),20% (3/15),52% (15/29),[],[],[],[],[],1.50
09.02. 04:05,Popko D.,2,2,6,7^7,,,6,3,58%,76% (37/49),56% (20/36),25% (1/4),21% (13/63),68% (21/31),40% (2/5),67% (57/85),36% (34/94),51% (91/179),7,0,80% (12/15),14% (2/14),48% (14/29),[],[],[],[],[],2.48
ATP - SINGLES :  Dallas (USA) - Qualification,hard,header
01.02. 21:45,Gomez F. A.,0,4,2,,,,2,0,81%,56% (27/48),45% (5/11),43% (3/7),32% (11/34),44% (14/32),10% (1/10),54% (32/59),38% (25/66),46% (57/125),6,0,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],1.43
01.02. 21:45,Seggerman R.,2,6,6,,,,8,3,52%,68% (23/34),56% (18/32),90% (9/10),44% (21/48),55% (6/11),57% (4/7),62% (41/66),46% (27/59),54% (68/125),4,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],2.82
CHALLENGER MEN - SINGLES :  Cleveland (USA),hard,header
28.01. 04:40,Gomez F. A.,0,6^5,4,,,,7,6,53%,75% (30/40),54% (19/35),0% (0/1),13% (5/40),41% (11/27),0% (0/1),65% (49/75),24% (16/67),46% (65/142),5,0,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],2.69
28.01. 04:40,Cassone M.,2,7^7,6,,,,5,4,60%,88% (35/40),59% (16/27),100% (1/1),25% (10/40),46% (16/35),100% (1/1),76% (51/67),35% (26/75),54% (77/142),5,0,100% (11/11),9% (1/11),55% (12/22),[],[],[],[],[],1.43
ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header
07.01. 14:05,Gomez F. A.,0,4,0,,,,4,4,56%,61% (23/38),37% (11/30),60% (6/10),13% (3/24),15% (2/13),0% (0/0),14,24,58% (7/12),50% (34/68),14% (5/37),37% (39/105),1,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],7.97
07.01. 14:05,Fonseca J.,2,6,6,,,,2,1,65%,88% (21/24),85% (11/13),0% (0/0),39% (15/38),63% (19/30),40% (4/10),17,10,88% (7/8),86% (32/37),50% (34/68),63% (66/105),9,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],1.08
ATP - SINGLES :  Brisbane (Australia),hard,header
31.12.2024,Gomez F. A.,0,5,4,,,,7,2,66%,76% (31/41),52% (11/21),60% (3/5),7% (2/29),15% (3/20),0% (0/0),68% (42/62),10% (5/49),42% (47/111),4,1,82% (9/11),0% (0/11),41% (9/22),[],[],[],[],[],2.63
31.12.2024,Opelka R.,2,7,6,,,,9,1,59%,93% (27/29),85% (17/20),0% (0/0),24% (10/41),48% (10/21),40% (2/5),90% (44/49),32% (20/62),58% (64/111),6,0,100% (11/11),18% (2/11),59% (13/22),[],[],[],[],[],1.50
ATP - SINGLES :  Brisbane (Australia) - Qualification,hard,header
29.12.2024,Gomez F. A.,2,6,7^7,,,,9,2,67%,85% (34/40),70% (14/20),100% (3/3),36% (16/45),40% (4/10),67% (2/3),80% (48/60),36% (20/55),59% (68/115),6,0,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],2.63
29.12.2024,Lajovic D.,0,1,6^4,,,,3,1,82%,64% (29/45),60% (6/10),33% (1/3),15% (6/40),30% (6/20),0% (0/3),64% (35/55),20% (12/60),41% (47/115),4,2,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.45
28.12.2024,Gomez F. A.,2,3,6,7,,,8,6,62%,76% (39/51),65% (20/31),50% (1/2),19% (9/48),41% (14/34),29% (2/7),72% (59/82),28% (23/82),50% (82/164),6,0,93% (14/15),13% (2/15),53% (16/30),[],[],[],[],[],1.92
28.12.2024,Blanchet U.,1,6,3,5,,,8,0,59%,81% (39/48),59% (20/34),71% (5/7),24% (12/51),35% (11/31),50% (1/2),72% (59/82),28% (23/82),50% (82/164),4,0,87% (13/15),7% (1/15),47% (14/30),[],[],[],[],[],1.81
CHALLENGER MEN - SINGLES :  Sao Paulo 5 (Brazil),hard,header
19.11.2024,Gomez F. A.,0,5,6^4,,,,16,8,54%,84% (37/44),50% (19/38),75% (3/4),20% (8/41),36% (13/36),0% (0/3),68% (56/82),27% (21/77),48% (77/159),3,0,92% (11/12),0% (0/12),46% (11/24),[],[],[],[],[],1.47
19.11.2024,Soto M.,2,7,7^7,,,,7,5,53%,80% (33/41),64% (23/36),100% (3/3),16% (7/44),50% (19/38),25% (1/4),73% (56/77),32% (26/82),52% (82/159),7,0,100% (12/12),8% (1/12),54% (13/24),[],[],[],[],[],2.56
CHALLENGER MEN - SINGLES :  Montevideo (Uruguay),clay,header
13.11.2024,Gomez F. A.,0,0,2,,,,2,5,62%,61% (19/31),16% (3/19),55% (6/11),16% (3/19),35% (7/20),0% (0/0),44% (22/50),26% (10/39),36% (32/89),3,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],1.99
13.11.2024,Heide G.,2,6,6,,,,1,0,49%,84% (16/19),65% (13/20),0% (0/0),39% (12/31),84% (16/19),45% (5/11),74% (29/39),56% (28/50),64% (57/89),7,0,100% (7/7),71% (5/7),86% (12/14),[],[],[],[],[],1.75
CHALLENGER MEN - SINGLES :  Lima 2 (Peru),clay,header
05.11.2024,Gomez F. A.,0,2,1,,,,0,3,60%,54% (14/26),24% (4/17),29% (2/7),23% (8/35),60% (6/10),0% (0/2),42% (18/43),31% (14/45),36% (32/88),2,0,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],2.38
05.11.2024,Ugo Carabelli C.,2,6,6,,,,3,1,78%,77% (27/35),40% (4/10),100% (2/2),46% (12/26),76% (13/17),71% (5/7),69% (31/45),58% (25/43),64% (56/88),8,0,100% (7/7),63% (5/8),80% (12/15),[],[],[],[],[],1.54
CHALLENGER MEN - SINGLES :  Guayaquil (Ecuador),clay,header
03.11.2024,Gomez F. A.,2,6,6,,,,5,5,61%,69% (35/51),45% (15/33),88% (7/8),50% (14/28),50% (8/16),50% (4/8),60% (50/84),50% (22/44),56% (72/128),4,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],1.89
03.11.2024,Barrios Vera T.,0,1,4,,,,1,0,64%,50% (14/28),50% (8/16),50% (4/8),31% (16/51),55% (18/33),13% (1/8),50% (22/44),40% (34/84),44% (56/128),6,1,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],1.83
02.11.2024,Gomez F. A.,2,6,6,,,,2,1,73%,72% (23/32),58% (7/12),0% (0/0),43% (10/23),78% (14/18),100% (5/5),68% (30/44),59% (24/41),64% (54/85),8,0,100% (7/7),63% (5/8),80% (12/15),[],[],[],[],[],2.63
02.11.2024,Burruchaga R. A.,0,3,0,,,,1,4,56%,57% (13/23),22% (4/18),0% (0/5),28% (9/32),42% (5/12),0% (0/0),41% (17/41),32% (14/44),36% (31/85),2,0,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],1.45
01.11.2024,Gomez F. A.,2,6,6,,,,3,2,50%,82% (18/22),82% (18/22),0% (0/0),42% (15/36),40% (6/15),43% (3/7),82% (36/44),41% (21/51),60% (57/95),5,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],1.34
01.11.2024,Barrena A.,0,3,2,,,,1,1,71%,58% (21/36),60% (9/15),57% (4/7),18% (4/22),18% (4/22),0% (0/0),59% (30/51),18% (8/44),40% (38/95),5,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.10
