Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES :  Grodzisk Mazowiecki (Poland),hard,header
14.08. 15:40,Lajal M.,0,4,0,,,,1,6,55%,52% (14/27),45% (10/22),33% (2/6),19% (4/21),41% (12/29),0% (0/2),3,49% (24/49),32% (16/50),40% (40/99),1,50% (4/8),0% (0/8),25% (4/16),['1'],"['1', '3', '5']",[],[],[],2.06
14.08. 15:40,Stricker D.,2,6,6,,,,0,3,42%,81% (17/21),59% (17/29),100% (2/2),48% (13/27),55% (12/22),67% (4/6),5,68% (34/50),51% (25/49),60% (59/99),7,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],1.71
13.08. 15:40,Lajal M.,2,6,3,7,,,7,3,69%,82% (47/57),42% (11/26),71% (5/7),27% (17/64),56% (27/48),19% (3/16),7,70% (58/83),39% (44/112),52% (102/195),3,87% (13/15),20% (3/15),53% (16/30),[],['3'],['4'],[],[],1.06
13.08. 15:40,Oradini G.,1,3,6,5,,,6,5,57%,73% (47/64),44% (21/48),81% (13/16),18% (10/57),58% (15/26),29% (2/7),7,61% (68/112),30% (25/83),48% (93/195),3,80% (12/15),13% (2/15),47% (14/30),['2'],[],"['4', '7']",[],[],7.85
CHALLENGER MEN - SINGLES :  Chicago (USA),hard,header
24.07. 00:35,Lajal M.,1,6,6^6,5,,,4,4,72%,72% (49/68),41% (11/27),33% (2/6),28% (18/65),59% (29/49),50% (5/10),7,63% (60/95),41% (47/114),51% (107/209),3,75% (12/16),31% (5/16),53% (17/32),['1'],"['2', '5', '2', '3', '8']",['6'],[],[],2.14
24.07. 00:35,Basavareddy N.,2,2,7^8,7,,,6,8,57%,72% (47/65),41% (20/49),50% (5/10),28% (19/68),59% (16/27),67% (4/6),6,59% (67/114),37% (35/95),49% (102/209),3,69% (11/16),25% (4/16),47% (15/32),"['1', '3', '4']","['2', '5', '1', '4']",[],[],[],1.67
CHALLENGER MEN - SINGLES :  Chicago (USA) - Qualification,hard,header
22.07. 21:45,Lajal M.,2,6,6,,,,5,3,55%,84% (26/31),56% (14/25),100% (3/3),39% (13/33),56% (9/16),60% (3/5),7,71% (40/56),45% (22/49),59% (62/105),5,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],1.33
22.07. 21:45,Noguchi R.,0,3,2,,,,0,0,67%,61% (20/33),44% (7/16),40% (2/5),16% (5/31),44% (11/25),0% (0/3),5,55% (27/49),29% (16/56),41% (43/105),1,63% (5/8),0% (0/9),29% (5/17),['5'],"['3', '5']",[],[],[],3.19
22.07. 02:15,Lajal M.,2,6,7^7,,,,6,1,65%,78% (28/36),79% (15/19),80% (4/5),42% (20/48),48% (13/27),30% (3/10),7,78% (43/55),44% (33/75),58% (76/130),5,90% (9/10),27% (3/11),57% (12/21),[],['3'],[],[],[],1.31
22.07. 02:15,Kuzuhara B.,0,3,6^1,,,,0,2,64%,58% (28/48),52% (14/27),70% (7/10),22% (8/36),21% (4/19),20% (1/5),5,56% (42/75),22% (12/55),42% (54/130),3,73% (8/11),10% (1/10),43% (9/21),"['4', '6']","['5', '2', '5', '6']",[],[],[],3.31
CHALLENGER MEN - SINGLES :  Granby (Canada),hard,header
16.07. 22:10,Lajal M.,1,6,5,3,,,10,3,62%,74% (39/53),36% (12/33),44% (4/9),29% (16/55),48% (12/25),67% (4/6),8,59% (51/86),35% (28/80),48% (79/166),3,67% (10/15),27% (4/15),47% (14/30),[],"['5', '7']","['2', '3', '5']",[],[],1.18
16.07. 22:10,Noguchi R.,2,3,7,6,,,0,2,69%,71% (39/55),52% (13/25),33% (2/6),26% (14/53),64% (21/33),56% (5/9),11,65% (52/80),41% (35/86),52% (87/166),5,73% (11/15),33% (5/15),53% (16/30),['3'],['5'],"['1', '2']",[],[],4.55
CHALLENGER MEN - SINGLES :  Winnipeg (Canada),hard,header
09.07. 23:40,Lajal M.,1,5,6,3,,,10,8,55%,71% (46/65),42% (22/53),78% (14/18),27% (18/66),54% (19/35),50% (3/6),5,58% (68/118),37% (37/101),48% (105/219),3,73% (11/15),19% (3/16),45% (14/31),"['3', '7']",[],"['2', '4']",[],[],3.24
09.07. 23:40,Sekulic P.,2,7,4,6,,,3,8,65%,73% (48/66),46% (16/35),50% (3/6),29% (19/65),58% (31/53),22% (4/18),4,63% (64/101),42% (50/118),52% (114/219),4,81% (13/16),27% (4/15),55% (17/31),['2'],['4'],['2'],[],[],1.32
CHALLENGER MEN - SINGLES :  Winnipeg (Canada) - Qualification,hard,header
09.07. 01:00,Lajal M.,2,6,6,,,,7,4,52%,78% (21/27),48% (12/25),80% (4/5),48% (16/33),77% (10/13),71% (5/7),4,63% (33/52),57% (26/46),60% (59/98),4,88% (7/8),63% (5/8),75% (12/16),[],['1'],[],[],[],1.25
09.07. 01:00,Moriya H.,0,3,1,,,,0,2,72%,52% (17/33),23% (3/13),29% (2/7),22% (6/27),52% (13/25),20% (1/5),4,43% (20/46),37% (19/52),40% (39/98),1,38% (3/8),13% (1/8),25% (4/16),['2'],"['1', '3', '4', '6']",[],[],[],3.74
08.07. 21:40,Lajal M.,2,6,6^5,6,,,5,8,60%,85% (45/53),47% (17/36),100% (2/2),32% (18/57),55% (17/31),57% (4/7),8,70% (62/89),40% (35/88),55% (97/177),6,100% (14/14),31% (4/13),67% (18/27),[],"['1', '5', '6']",[],[],[],1.47
08.07. 21:40,Seggerman R.,1,3,7^7,0,,,4,5,65%,68% (39/57),45% (14/31),43% (3/7),15% (8/53),53% (19/36),0% (0/2),6,60% (53/88),30% (27/89),45% (80/177),1,69% (9/13),0% (0/14),33% (9/27),['2'],"['1', '3']","['2', '4', '6']",[],[],2.59
ATP - SINGLES :  Wimbledon (United Kingdom),grass,header
01.07. 18:05,Lajal M.,0,6^3,5,2,,,7,2,68%,58% (40/69),58% (19/33),50% (5/10),16% (9/56),45% (15/33),50% (2/4),24,28,43% (13/30),6,58% (59/102),27% (24/89),43% (83/191),2,69% (11/16),13% (2/16),41% (13/32),2856,"['3', '1', '4', '7']","['1', '6']","['1', '4']",[],[],1.01
01.07. 18:05,Alcaraz C.,3,7^7,7,6,,,4,4,63%,84% (47/56),55% (18/33),50% (2/4),42% (29/69),42% (14/33),50% (5/10),44,28,79% (26/33),10,73% (65/89),42% (43/102),57% (108/191),5,88% (14/16),31% (5/16),59% (19/32),2717,"['3', '1']",['2'],[],[],[],26.00
ATP - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
27.06. 15:40,Lajal M.,3,6,6,6,,,12,0,69%,90% (47/52),61% (14/23),100% (1/1),23% (13/56),45% (13/29),50% (3/6),23,7,80% (8/10),7,81% (61/75),31% (26/85),54% (87/160),3,100% (15/15),20% (3/15),60% (18/30),[],[],[],[],[],1.30
27.06. 15:40,Duckworth J.,0,4,4,4,,,13,6,66%,77% (43/56),55% (16/29),50% (3/6),10% (5/52),39% (9/23),0% (0/1),31,31,68% (17/25),5,69% (59/85),19% (14/75),46% (73/160),1,80% (12/15),0% (0/15),40% (12/30),['4'],['2'],['4'],[],[],3.54
26.06. 17:30,Lajal M.,2,7^7,6,,,,12,2,66%,81% (38/47),58% (14/24),100% (2/2),30% (13/44),52% (12/23),33% (1/3),25,13,67% (8/12),9,73% (52/71),37% (25/67),56% (77/138),5,100% (11/11),10% (1/10),57% (12/21),"['2', '3']",[],[],[],[],2.44
26.06. 17:30,Rocha H.,0,6^3,3,,,,5,2,66%,70% (31/44),48% (11/23),67% (2/3),19% (9/47),42% (10/24),0% (0/2),16,27,67% (8/12),5,63% (42/67),27% (19/71),44% (61/138),1,90% (9/10),0% (0/11),43% (9/21),"['1', '4', '5', '6']",['2'],[],[],[],1.54
24.06. 20:10,Lajal M.,2,5,6,6,,,9,2,61%,89% (41/46),66% (19/29),0% (0/1),26% (19/73),69% (20/29),19% (3/16),30,19,79% (22/28),7,80% (60/75),38% (39/102),56% (99/177),5,93% (14/15),20% (3/15),57% (17/30),['7'],[],[],[],[],1.90
