Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
16.07.,Novak D.,2,,,,,,"['1', '0', '5', '4']","['1', '0', '3', '0', '5', '0']",[],[],[],1.03
16.07.,Kobierski J.,0,,,,,,"['1', '1']",[],[],[],[],8.80
09.07.,D'Agostino S.,2,,,,,,"['3', '1', '6', '4']","['5', '5', '7', '5']",[],[],[],1.34
09.07.,Kobierski J.,0,,,,,,"['3', '4']","['2', '1']",[],[],[],3.04
04.06.,Djuric B.,2,,,,,,"['3', '1', '6', '2']","['3', '1', '4', '2', '5', '3']",[],[],[],1.05
04.06.,Kobierski J.,0,,,,,,[],"['2', '3', '3', '4']",[],[],[],7.90
25.09.2024,Michalik R.,2,,,,,,[],"['2', '0']","['1', '0', '3', '0', '5', '0']",[],[],1.55
25.09.2024,Kobierski J.,1,,,,,,"['2', '1']",[],[],[],[],2.32
13.09.2024,Cid Subervi R.,2,,,,,,"['2', '0', '3', '1', '6', '2']","['3', '1', '7', '5']",[],[],[],1.04
13.09.2024,Kobierski J.,0,,,,,,"['1', '2']","['4', '5']",[],[],[],8.80
12.09.2024,Kobierski J.,1,,,,,,"['1', '0', '3', '0', '4', '1']","['2', '1', '3', '2']",[],[],[],1.84
12.09.2024,Bojarski A.,0,,,,,,"['1', '3']","['2', '2']",[],[],[],1.88
01.09.2024,Strombachs R.,2,,,,,,2,6,55%,81% (25/31),28% (7/25),63% (5/8),55% (17/31),62% (18/29),60% (6/10),57% (32/56),58% (35/60),58% (67/116),7,0,67% (6/9),75% (6/8),71% (12/17),"['2', '0', '4', '2', '6', '2']","['2', '2', '3', '3', '5', '3']",[],[],[],1.25
01.09.2024,Kobierski J.,0,,,,,,0,3,52%,45% (14/31),38% (11/29),40% (4/10),19% (6/31),72% (18/25),38% (3/8),42% (25/60),43% (24/56),42% (49/116),3,1,25% (2/8),33% (3/9),29% (5/17),"['2', '3']","['2', '1', '3', '2']",[],[],[],3.76
22.08.2024,Ejupovic E.,2,,,,,,"['1', '0', '3', '0']","['1', '0', '3', '0']",[],[],[],1.26
22.08.2024,Kobierski J.,0,,,,,,[],"['2', '4']",[],[],[],3.59
20.08.2024,Kobierski J.,2,,,,,,"['1', '1', '3', '1', '4', '2', '6', '4']","['6', '6']",[],[],[],1.24
20.08.2024,Oplustil P.,0,,,,,,"['1', '0', '2', '3', '3', '4']","['6', '5']",[],[],[],3.77
16.08.2024,Nicod J.,2,,,,,,[],"['1', '0', '4', '1', '5', '2']","['2', '1', '5', '2']",[],[],1.02
16.08.2024,Kobierski J.,1,,,,,,"['2', '1', '6', '3']","['2', '4']",[],[],[],11.10
15.08.2024,Kobierski J.,2,,,,,,"['2', '0', '3', '1']","['4', '3', '5', '4']",[],[],[],4.30
15.08.2024,Karol M.,0,,,,,,"['1', '2']","['4', '4']",[],[],[],1.19
13.08.2024,Kobierski J.,2,,,,,,[],"['2', '0']","['1', '2', '3', '4', '5', '4']",[],[],1.99
13.08.2024,Krajci M.,1,,,,,,"['2', '0', '5', '1']",[],"['2', '0', '4', '2']",[],[],1.74
31.07.2024,Srbljak G.,2,,,,,,[],"['1', '0', '3', '2', '6', '5']","['2', '3', '3', '4', '5', '4']",[],[],1.62
31.07.2024,Kobierski J.,1,,,,,,"['1', '0', '6', '3']","['2', '2', '5', '5']","['3', '1', '4', '2']",[],[],2.20
17.09.2023,Picchione A.,2,,,,,,0,0,67%,85% (28/33),56% (9/16),0% (0/0),41% (14/34),47% (17/36),38% (3/8),76% (37/49),44% (31/70),57% (68/119),100% (9/9),33% (3/9),67% (12/18),"['1', '0', '6', '3']","['3', '1']",[],[],[],1.05
17.09.2023,Kobierski J.,0,,,,,,1,2,49%,59% (20/34),53% (19/36),63% (5/8),15% (5/33),44% (7/16),0% (0/0),56% (39/70),24% (12/49),43% (51/119),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],8.65
31.08.2023,Melzer G.,2,,,,,,[],[],[],[],[],1.03
31.08.2023,Kobierski J.,0,,,,,,[],[],[],[],[],9.95
30.08.2023,Kobierski J.,2,,,,,,[],[],[],[],[],2.67
30.08.2023,Martin T.,0,,,,,,[],[],[],[],[],1.43
22.01.2022,Mensik J.,2,,,,,,"['2', '1', '4', '1']","['1', '0', '4', '1']",[],[],[],-
22.01.2022,Kobierski J.,0,,,,,,[],"['3', '5']",[],[],[],-
