Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
08.06.,Legout T.,2,,,,,,3,1,72%,77% (51/66),38% (10/26),92% (11/12),37% (19/51),49% (17/35),57% (4/7),66% (61/92),42% (36/86),54% (97/178),6,0,92% (12/13),31% (4/13),62% (16/26),"['1', '0', '4', '1', '6', '1']",[],"['5', '3']",[],[],2.63
08.06.,Cachin P.,1,,,,,,3,2,59%,63% (32/51),51% (18/35),43% (3/7),23% (15/66),62% (16/26),8% (1/12),58% (50/86),34% (31/92),46% (81/178),4,0,69% (9/13),8% (1/13),38% (10/26),[],"['5', '4']",[],[],[],1.45
21.05.,Clarke J.,2,,,,,,2,2,71%,56% (29/52),62% (13/21),80% (12/15),55% (26/47),43% (13/30),33% (5/15),27,20,85% (11/13),58% (42/73),51% (39/77),54% (81/150),8,0,70% (7/10),50% (5/10),60% (12/20),"['1', '0', '3', '0', '5', '0']","['2', '3', '5', '4']",[],[],[],2.11
21.05.,Cachin P.,0,,,,,,3,1,61%,45% (21/47),57% (17/30),67% (10/15),44% (23/52),38% (8/21),20% (3/15),36,38,41% (9/22),49% (38/77),42% (31/73),46% (69/150),2,0,50% (5/10),30% (3/10),40% (8/20),"['1', '5', '3', '5']","['2', '0']",[],[],[],1.68
20.05.,Cachin P.,2,,,,,,1,0,50%,74% (20/27),63% (17/27),88% (7/8),59% (10/17),75% (12/16),100% (5/5),69% (37/54),67% (22/33),68% (59/87),8,0,88% (7/8),71% (5/7),80% (12/15),"['2', '0', '6', '2']","['2', '0', '4', '0', '5', '1']",[],[],[],1.32
20.05.,Dhamne M.,0,,,,,,0,1,52%,41% (7/17),25% (4/16),0% (0/5),26% (7/27),37% (10/27),13% (1/8),33% (11/33),31% (17/54),32% (28/87),2,0,29% (2/7),13% (1/8),20% (3/15),[],"['1', '4']",[],[],[],3.20
13.05.,Taberner C.,2,,,,,,0,4,58%,65% (32/49),54% (19/35),20% (1/5),39% (17/44),58% (14/24),86% (6/7),61% (51/84),46% (31/68),54% (82/152),9,0,71% (10/14),46% (6/13),59% (16/27),"['3', '3']","['2', '0', '4', '2', '6', '4']","['3', '1', '5', '1']",[],[],1.50
13.05.,Cachin P.,1,,,,,,1,0,65%,61% (27/44),42% (10/24),14% (1/7),35% (17/49),46% (16/35),80% (4/5),54% (37/68),39% (33/84),46% (70/152),1,0,54% (7/13),29% (4/14),41% (11/27),"['3', '2', '4', '3']","['1', '2', '4', '5']",[],[],[],2.48
06.05.,Trungelliti M.,2,,,,,,0,3,54%,69% (22/32),44% (12/27),70% (7/10),40% (12/30),77% (20/26),67% (6/9),58% (34/59),57% (32/56),57% (66/115),8,0,70% (7/10),60% (6/10),65% (13/20),"['1', '0', '3', '0']","['1', '2', '3', '4', '5', '4', '6', '5']",[],[],[],1.80
06.05.,Cachin P.,0,,,,,,1,5,54%,60% (18/30),23% (6/26),33% (3/9),31% (10/32),56% (15/27),30% (3/10),43% (24/56),42% (25/59),43% (49/115),2,0,40% (4/10),30% (3/10),35% (7/20),[],"['2', '0', '4', '2', '5', '5']",[],[],[],1.93
