Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
26.08.,Tobon M.,1,,,,,,4,2,64%,84% (21/25),71% (10/14),100% (1/1),34% (10/29),68% (17/25),43% (3/7),79% (31/39),50% (27/54),62% (58/93),8,0,100% (7/7),43% (3/7),71% (10/14),"['3', '1']","['1', '0', '4', '1']",[],[],[],4.70
26.08.,Hemery C.,0,,,,,,2,3,54%,66% (19/29),32% (8/25),57% (4/7),16% (4/25),29% (4/14),0% (0/1),50% (27/54),21% (8/39),38% (35/93),2,0,57% (4/7),0% (0/7),29% (4/14),[],[],[],[],[],1.17
13.08.,Fery A.,2,,,,,,2,1,62%,82% (23/28),76% (13/17),0% (0/0),36% (16/45),60% (12/20),38% (3/8),13,18,88% (15/17),80% (36/45),43% (28/65),58% (64/110),5,0,100% (9/9),33% (3/9),67% (12/18),"['1', '0']","['1', '0', '4', '1']",[],[],[],18.5
13.08.,Tobon M.,0,,,,,,4,5,69%,64% (29/45),40% (8/20),63% (5/8),18% (5/28),24% (4/17),0% (0/0),13,27,50% (1/2),57% (37/65),20% (9/45),42% (46/110),5,1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.55
12.08.,Tobon M.,2,,,,,,3,6,61%,76% (25/33),48% (10/21),33% (1/3),41% (15/37),53% (18/34),50% (4/8),15,21,83% (5/6),65% (35/54),47% (33/70),55% (68/124),5,0,80% (8/10),44% (4/9),63% (12/19),"['2', '0', '4', '0']","['1', '0', '4', '3']",[],[],[],20.5
12.08.,Vallejo D.,0,,,,,,1,4,52%,59% (22/37),47% (16/34),50% (4/8),27% (9/33),52% (11/21),67% (2/3),18,34,63% (5/8),53% (37/70),35% (19/54),45% (56/124),5,0,56% (5/9),20% (2/10),37% (7/19),"['2', '5']","['1', '1']",[],[],[],1.74
05.08.,Sell K.,2,,,,,,3,2,61%,71% (22/31),55% (11/20),50% (2/4),38% (15/39),62% (24/39),42% (5/12),15,26,80% (8/10),65% (33/51),50% (39/78),56% (72/129),8,0,78% (7/9),50% (5/10),63% (12/19),"['1', '2', '5', '4']","['2', '1', '3', '2', '6', '3']",[],[],[],1.12
05.08.,Tobon M.,0,,,,,,6,5,50%,62% (24/39),38% (15/39),58% (7/12),29% (9/31),45% (9/20),50% (2/4),15,30,75% (3/4),50% (39/78),35% (18/51),44% (57/129),2,1,50% (5/10),22% (2/9),37% (7/19),"['2', '0']","['2', '2']",[],[],[],5.40
10.07.,Bertran P.,2,,,,,,"['5', '4']","['3', '4', '4', '5']","['2', '0']",[],[],2.24
06.08.2024,Pacheco Mendez R.,2,,,,,,3,12,60%,73% (40/55),33% (12/36),71% (10/14),0 km/h,0 km/h,38% (17/45),58% (31/53),71% (5/7),57% (52/91),49% (48/98),53% (100/189),7,0,67% (8/12),42% (5/12),54% (13/24),"['2', '3', '4', '3', '6', '5']","['2', '1', '3', '2']",[],[],[],1.04
06.08.2024,Tobon M.,0,,,,,,5,12,46%,62% (28/45),42% (22/53),29% (2/7),0 km/h,0 km/h,27% (15/55),67% (24/36),29% (4/14),51% (50/98),43% (39/91),47% (89/189),3,1,58% (7/12),33% (4/12),46% (11/24),"['2', '0', '5', '5']","['2', '2', '4', '4']",[],[],[],9.80
07.07.2024,Honda N.,2,,,,,,"['1', '2']","['4', '2', '6', '2']","['2', '0', '3', '1', '5', '1']",[],[],-
07.07.2024,Tobon M.,1,,,,,,"['2', '0', '5', '3']",[],"['1', '2']",[],[],-
18.06.2024,Lipp M.,2,,,,,,"['1', '0', '4', '1', '6', '3']","['2', '0', '5', '1']",[],[],[],2.26
18.06.2024,Tobon M.,0,,,,,,"['3', '5']",[],[],[],[],1.59
05.06.2024,Bigun K.,2,,,,,,"['2', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],-
05.06.2024,Tobon M.,0,,,,,,[],[],[],[],[],-
04.06.2024,Tobon M.,2,,,,,,[],"['2', '1']","['3', '2']",[],[],-
04.06.2024,Pleshivtsev E.,1,,,,,,[],[],[],[],[],-
