Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
04.11.2024,Krueger M.,1,,,,,,5,0,63%,68% (13/19),55% (6/11),50% (1/2),24% (4/17),62% (13/21),60% (3/5),63% (19/30),45% (17/38),53% (36/68),7,0,80% (4/5),50% (3/6),64% (7/11),"['2', '3', '4', '3']","['1', '0']",[],[],[],1.97
04.11.2024,Kudla D.,0,,,,,,3,3,45%,76% (13/17),38% (8/21),40% (2/5),32% (6/19),45% (5/11),50% (1/2),55% (21/38),37% (11/30),47% (32/68),3,0,50% (3/6),20% (1/5),36% (4/11),"['2', '0']",[],[],[],[],1.76
28.10.2024,Mejia N.,2,,,,,,6,4,53%,73% (40/55),35% (17/49),58% (7/12),36% (18/50),50% (21/42),27% (4/15),55% (57/104),42% (39/92),49% (96/196),8,0,64% (9/14),31% (4/13),48% (13/27),[],"['3', '1', '5', '3']","['3', '2', '6', '5']",[],[],2.85
28.10.2024,Kudla D.,1,,,,,,9,3,54%,64% (32/50),50% (21/42),73% (11/15),27% (15/55),65% (32/49),42% (5/12),58% (53/92),45% (47/104),51% (100/196),2,0,69% (9/13),36% (5/14),52% (14/27),"['1', '0', '3', '0', '5', '0']","['3', '4']","['4', '4']",[],[],1.39
23.10.2024,Gojo B.,2,,,,,,8,4,61%,77% (37/48),52% (16/31),40% (2/5),24% (9/38),65% (28/43),67% (6/9),67% (53/79),46% (37/81),56% (90/160),8,0,79% (11/14),43% (6/14),61% (17/28),[],"['2', '0', '4', '0', '6', '0']","['1', '1', '4', '2', '7', '5']",[],[],1.43
23.10.2024,Kudla D.,1,,,,,,7,7,47%,76% (29/38),35% (15/43),33% (3/9),23% (11/48),48% (15/31),60% (3/5),54% (44/81),33% (26/79),44% (70/160),2,0,57% (8/14),21% (3/14),39% (11/28),"['2', '1']",[],"['1', '0', '3', '4']",[],[],2.69
21.10.2024,Kudla D.,2,,,,,,12,2,67%,78% (25/32),75% (12/16),50% (1/2),21% (6/28),65% (20/31),50% (4/8),77% (37/48),44% (26/59),59% (63/107),5,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '3', '0']","['1', '0', '3', '2']",[],[],[],1.23
21.10.2024,Artnak B.,0,,,,,,6,4,47%,79% (22/28),35% (11/31),50% (4/8),22% (7/32),25% (4/16),50% (1/2),56% (33/59),23% (11/48),41% (44/107),5,2,56% (5/9),11% (1/9),33% (6/18),[],"['2', '2']",[],[],[],3.90
05.10.2024,Tien L.,2,,,,,,4,4,65%,71% (41/58),58% (18/31),100% (10/10),15% (6/40),65% (20/31),50% (1/2),66% (59/89),37% (26/71),53% (85/160),5,0,100% (11/11),10% (1/10),57% (12/21),[],"['3', '1']",[],[],[],1.39
05.10.2024,Kudla D.,0,,,,,,9,3,56%,85% (34/40),35% (11/31),50% (1/2),29% (17/58),42% (13/31),0% (0/10),63% (45/71),34% (30/89),47% (75/160),5,0,90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],2.85
02.10.2024,Kudla D.,2,,,,,,12,3,56%,74% (32/43),56% (19/34),57% (4/7),30% (16/54),60% (21/35),63% (5/8),66% (51/77),42% (37/89),53% (88/166),7,0,79% (11/14),33% (5/15),55% (16/29),"['4', '5', '6', '5']","['1', '0']","['3', '1', '6', '2']",[],[],1.45
02.10.2024,Oliveira G.,1,,,,,,6,7,61%,70% (38/54),40% (14/35),38% (3/8),26% (11/43),44% (15/34),43% (3/7),58% (52/89),34% (26/77),47% (78/166),3,0,67% (10/15),21% (3/14),45% (13/29),"['2', '0']","['3', '3', '5', '3']",[],[],[],2.63
30.09.2024,Kudla D.,2,,,,,,10,8,58%,84% (54/64),50% (23/46),90% (9/10),22% (15/69),43% (18/42),50% (2/4),70% (77/110),30% (33/111),50% (110/221),9,0,94% (16/17),12% (2/17),53% (18/34),[],"['5', '3']","['5', '4']",[],[],1.11
30.09.2024,Overbeck C. E.,1,,,,,,20,6,62%,78% (54/69),57% (24/42),50% (2/4),16% (10/64),50% (23/46),10% (1/10),70% (78/111),30% (33/110),50% (111/221),1,0,88% (15/17),6% (1/17),47% (16/34),[],"['4', '5']",[],[],[],5.82
24.09.2024,Tomic B.,2,,,,,,8,6,48%,77% (43/56),43% (26/60),79% (15/19),30% (19/63),50% (21/42),33% (3/9),59% (69/116),38% (40/105),49% (109/221),7,5,73% (11/15),20% (3/15),47% (14/30),"['1', '0', '3', '0']",[],"['3', '4']",[],[],2.51
24.09.2024,Kudla D.,1,,,,,,6,6,60%,70% (44/63),50% (21/42),67% (6/9),23% (13/56),57% (34/60),21% (4/19),62% (65/105),41% (47/116),51% (112/221),3,1,80% (12/15),27% (4/15),53% (16/30),"['1', '3']","['2', '0', '6', '2']","['4', '2']",[],[],1.49
19.09.2024,Boyer T.,2,,,,,,2,1,58%,83% (24/29),52% (11/21),50% (2/4),39% (11/28),54% (13/24),67% (4/6),70% (35/50),46% (24/52),58% (59/102),6,0,80% (8/10),44% (4/9),63% (12/19),"['2', '2', '4', '2']","['2', '3', '4', '3']",[],[],[],2.24
19.09.2024,Kudla D.,0,,,,,,4,5,54%,61% (17/28),46% (11/24),33% (2/6),17% (5/29),48% (10/21),50% (2/4),54% (28/52),30% (15/50),42% (43/102),4,0,56% (5/9),20% (2/10),37% (7/19),"['1', '0']","['2', '0']",[],[],[],1.61
17.09.2024,Kudla D.,2,,,,,,15,3,61%,81% (39/48),39% (12/31),33% (1/3),37% (14/38),63% (22/35),71% (5/7),65% (51/79),49% (36/73),57% (87/152),7,0,85% (11/13),42% (5/12),64% (16/25),"['3', '5']","['3', '1', '5', '1']","['1', '0', '5', '2']",[],[],1.46
17.09.2024,Braswell M.,1,,,,,,4,3,52%,63% (24/38),37% (13/35),29% (2/7),19% (9/48),61% (19/31),67% (2/3),51% (37/73),35% (28/79),43% (65/152),3,1,58% (7/12),15% (2/13),36% (9/25),"['1', '0', '5', '2']",[],[],[],[],2.62
13.09.2024,Shelbayh A.,2,,,,,,5,6,57%,74% (31/42),53% (17/32),50% (4/8),34% (14/41),55% (18/33),63% (5/8),65% (48/74),43% (32/74),54% (80/148),8,0,71% (10/14),38% (5/13),56% (15/27),"['5', '3', '6', '4']","['3', '3']","['3', '2', '5', '2']",[],[],1.99
13.09.2024,Kudla D.,1,,,,,,6,0,55%,66% (27/41),45% (15/33),38% (3/8),26% (11/42),47% (15/32),50% (4/8),57% (42/74),35% (26/74),46% (68/148),2,0,62% (8/13),29% (4/14),44% (12/27),"['4', '5']","['3', '2', '4', '3', '6', '3']",[],[],[],1.76
11.09.2024,Kudla D.,2,,,,,,1,3,59%,73% (19/26),72% (13/18),50% (1/2),39% (9/23),70% (19/27),63% (5/8),73% (32/44),56% (28/50),64% (60/94),9,0,88% (7/8),56% (5/9),71% (12/17),"['2', '1', '5', '4']","['1', '0', '4', '1', '6', '1']",[],[],[],1.59
11.09.2024,Trotter J. K.,0,,,,,,6,7,46%,61% (14/23),30% (8/27),38% (3/8),27% (7/26),28% (5/18),50% (1/2),44% (22/50),27% (12/44),36% (34/94),1,0,44% (4/9),13% (1/8),29% (5/17),"['2', '2']",[],[],[],[],2.29
10.09.2024,Kudla D.,2,,,,,,5,4,59%,79% (38/48),42% (14/33),75% (3/4),28% (11/39),43% (9/21),67% (2/3),64% (52/81),33% (20/60),51% (72/141),6,0,91% (10/11),20% (2/10),57% (12/21),"['1', '0']","['2', '0']",[],[],[],1.44
10.09.2024,Monday J.,0,,,,,,6,2,65%,72% (28/39),57% (12/21),33% (1/3),21% (10/48),58% (19/33),25% (1/4),67% (40/60),36% (29/81),49% (69/141),4,1,80% (8/10),9% (1/11),43% (9/21),"['4', '4']",[],[],[],[],2.69
